analysis_type,dataset_id,dataset_label,driver_id,driver_label,lag_ka,lr04_control_lag_ka,co2_control_lag_ka,reduced_terms,full_terms,ok,n_bins,n_events,df,loglik_reduced,loglik_full,ll_gain_nats,info_nats_per_bin,info_bits_per_bin,info_bits_per_event,LR_statistic,LR_p_value,delta_AICc_full_minus_reduced,expected_events_reduced,expected_events_full,max_rate_full_per_kyr,converged_reduced,converged_full,LR_q_value_BH
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,6.8,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.2942116983008,8.420582913298006,0.0026732009248565097,0.003856613717590277,0.13062723882160615,16.84116582659601,0.00022028620763777946,-12.8246037107657,92.99995999047279,93.00000285764625,1.4511710496330053,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,7.0,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.28859879908396,8.426195812514834,0.0026749827976237568,0.00385918441659508,0.13071431088467206,16.852391625029668,0.00021905322689083512,-12.835829509199357,92.99995999047279,92.99998478363518,1.4520286406856184,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,7.2,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.28190790232907,8.432886709269724,0.0026771068918316583,0.0038622488367752,0.13081810576174063,16.865773418539447,0.00021759245674664616,-12.849211302709136,92.99995999047279,92.99996013667237,1.45292307346083,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,7.4,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.27376927639364,8.441025335205154,0.002679690582604811,0.003865976314640818,0.13094435904428575,16.882050670410308,0.00021582873998560005,-12.865488554579997,92.99995999047279,92.99981887981768,1.4538376626841452,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,7.6,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.2652592304489,8.449535381149872,0.002682392184492023,0.003869873902285955,0.13107637410968556,16.899070762299743,0.00021399982062368108,-12.882508646469432,92.99995999047279,93.00007411779603,1.4547882359509727,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,7.8,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.2545722916553,8.460222319943512,0.002685784863474131,0.0038747685034287702,0.1312421589871035,16.920444639887023,0.0002117249947519936,-12.903882524056712,92.99995999047279,93.0000075846384,1.4557571000679983,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,8.0,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.245596256562,8.46919835503678,0.0026886343984243747,0.003878879513370327,0.13138140287222075,16.93839671007356,0.0002098330475638616,-12.92183459424325,92.99995999047279,93.00002282643163,1.4567079199143804,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,8.2,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.23452344835124,8.48027116324755,0.0026921495756341432,0.0038839508420987056,0.13155317368398842,16.9605423264951,0.00020752242263345644,-12.94398021066479,92.99995999047279,92.99988892848049,1.4577052286757834,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,8.4,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.2230897296326,8.4917048819662,0.0026957793276083174,0.0038891874672715037,0.13173054324629288,16.9834097639324,0.0002051631827696305,-12.966847648102089,92.99995999047279,92.99999168151913,1.45871441832014,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,8.6,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.21292087555037,8.501873736048424,0.002699007535253468,0.0038938447864321226,0.13188829115334608,17.003747472096848,0.0002030874799471376,-12.987185356266536,92.99995999047279,93.0000173249021,1.4597290247622545,True,True,0.00022277869788402835
