driver,driver_label,age_ka,source,value,phase_unwrapped_rad,phase_rad,phase_deg,phase_extrapolated
obl,Obliquity,49.5,data/raw/obl_800_inter100.txt,0.426314,9.57227057361397,3.289085266434384,188.4507042253521,False
obl,Obliquity,49.6,data/raw/obl_800_inter100.txt,0.426272,9.58701983489843,3.303834527718843,189.2957746478873,False
obl,Obliquity,49.7,data/raw/obl_800_inter100.txt,0.426225,9.60176909618289,3.318583789003304,190.1408450704226,False
obl,Obliquity,49.8,data/raw/obl_800_inter100.txt,0.426173,9.616518357467347,3.333333050287761,190.9859154929577,False
obl,Obliquity,49.9,data/raw/obl_800_inter100.txt,0.426118,9.631267618751806,3.3480823115722202,191.83098591549293,False
obl,Obliquity,50.0,data/raw/obl_800_inter100.txt,0.426058,9.646016880036266,3.3628315728566793,192.67605633802813,False
obl,Obliquity,50.1,data/raw/obl_800_inter100.txt,0.425995,9.660766141320726,3.37758083414114,193.52112676056345,False
obl,Obliquity,50.2,data/raw/obl_800_inter100.txt,0.425927,9.675515402605185,3.3923300954255993,194.36619718309865,False
obl,Obliquity,50.3,data/raw/obl_800_inter100.txt,0.425855,9.690264663889643,3.4070793567100566,195.21126760563376,False
obl,Obliquity,50.4,data/raw/obl_800_inter100.txt,0.425779,9.705013925174102,3.4218286179945157,196.05633802816897,False
obl,Obliquity,50.5,data/raw/obl_800_inter100.txt,0.425699,9.719763186458561,3.4365778792789747,196.90140845070417,False
obl,Obliquity,50.6,data/raw/obl_800_inter100.txt,0.425615,9.734512447743022,3.4513271405634356,197.74647887323948,False
obl,Obliquity,50.7,data/raw/obl_800_inter100.txt,0.425527,9.749261709027481,3.4660764018478947,198.59154929577468,False
obl,Obliquity,50.8,data/raw/obl_800_inter100.txt,0.425435,9.764010970311938,3.480825663132352,199.4366197183098,False
obl,Obliquity,50.9,data/raw/obl_800_inter100.txt,0.425339,9.778760231596397,3.495574924416811,200.281690140845,False
obl,Obliquity,51.0,data/raw/obl_800_inter100.txt,0.425238,9.793509492880858,3.510324185701272,201.12676056338032,False
obl,Obliquity,51.1,data/raw/obl_800_inter100.txt,0.425135,9.808258754165317,3.525073446985731,201.97183098591555,False
obl,Obliquity,51.2,data/raw/obl_800_inter100.txt,0.425027,9.823008015449776,3.53982270827019,202.81690140845075,False
obl,Obliquity,51.3,data/raw/obl_800_inter100.txt,0.424915,9.837757276734234,3.5545719695546474,203.66197183098583,False
obl,Obliquity,51.4,data/raw/obl_800_inter100.txt,0.424799,9.852506538018694,3.5693212308391082,204.50704225352115,False
obl,Obliquity,51.5,data/raw/obl_800_inter100.txt,0.42468,9.867255799303154,3.5840704921235673,205.35211267605638,False
obl,Obliquity,51.6,data/raw/obl_800_inter100.txt,0.424557,9.882005060587613,3.5988197534080264,206.19718309859158,False
obl,Obliquity,51.7,data/raw/obl_800_inter100.txt,0.42443,9.896754321872072,3.6135690146924855,207.04225352112678,False
obl,Obliquity,51.8,data/raw/obl_800_inter100.txt,0.4243,9.91150358315653,3.6283182759769446,207.88732394366198,False
obl,Obliquity,51.9,data/raw/obl_800_inter100.txt,0.424165,9.92625284444099,3.6430675372614036,208.7323943661972,False
obl,Obliquity,52.0,data/raw/obl_800_inter100.txt,0.424028,9.941002105725449,3.6578167985458627,209.5774647887324,False
obl,Obliquity,52.1,data/raw/obl_800_inter100.txt,0.423886,9.955751367009908,3.672566059830322,210.42253521126761,False
obl,Obliquity,52.2,data/raw/obl_800_inter100.txt,0.423741,9.970500628294367,3.687315321114781,211.26760563380282,False
obl,Obliquity,52.3,data/raw/obl_800_inter100.txt,0.423593,9.985249889578826,3.70206458239924,212.11267605633805,False
obl,Obliquity,52.4,data/raw/obl_800_inter100.txt,0.423441,9.999999150863285,3.716813843683699,212.95774647887325,False
obl,Obliquity,52.5,data/raw/obl_800_inter100.txt,0.423286,10.014748412147744,3.731563104968158,213.80281690140845,False
obl,Obliquity,52.6,data/raw/obl_800_inter100.txt,0.423128,10.029497673432203,3.746312366252617,214.64788732394368,False
obl,Obliquity,52.7,data/raw/obl_800_inter100.txt,0.422966,10.044246934716663,3.7610616275370763,215.49295774647888,False
obl,Obliquity,52.8,data/raw/obl_800_inter100.txt,0.422801,10.058996196001122,3.7758108888215354,216.33802816901408,False
obl,Obliquity,52.9,data/raw/obl_800_inter100.txt,0.422632,10.07374545728558,3.7905601501059945,217.18309859154928,False
obl,Obliquity,53.0,data/raw/obl_800_inter100.txt,0.422461,10.08849471857004,3.8053094113904535,218.0281690140845,False
obl,Obliquity,53.1,data/raw/obl_800_inter100.txt,0.422286,10.103243979854499,3.8200586726749126,218.8732394366197,False
obl,Obliquity,53.2,data/raw/obl_800_inter100.txt,0.422109,10.117993241138958,3.8348079339593717,219.7183098591549,False
obl,Obliquity,53.3,data/raw/obl_800_inter100.txt,0.421928,10.132742502423417,3.8495571952438308,220.56338028169012,False
obl,Obliquity,53.4,data/raw/obl_800_inter100.txt,0.421744,10.147491763707876,3.86430645652829,221.40845070422534,False
obl,Obliquity,53.5,data/raw/obl_800_inter100.txt,0.421557,10.162241024992335,3.879055717812749,222.25352112676055,False
obl,Obliquity,53.6,data/raw/obl_800_inter100.txt,0.421368,10.176990286276794,3.893804979097208,223.09859154929575,False
obl,Obliquity,53.7,data/raw/obl_800_inter100.txt,0.421175,10.191739547561255,3.908554240381669,223.94366197183106,False
obl,Obliquity,53.8,data/raw/obl_800_inter100.txt,0.420979,10.206488808845712,3.923303501666126,224.78873239436618,False
obl,Obliquity,53.9,data/raw/obl_800_inter100.txt,0.420781,10.221238070130171,3.9380527629505853,225.63380281690138,False
obl,Obliquity,54.0,data/raw/obl_800_inter100.txt,0.42058,10.23598733141463,3.9528020242350443,226.47887323943658,False
obl,Obliquity,54.1,data/raw/obl_800_inter100.txt,0.420376,10.250736592699091,3.967551285519505,227.3239436619719,False
obl,Obliquity,54.2,data/raw/obl_800_inter100.txt,0.42017,10.26548585398355,3.9823005468039643,228.1690140845071,False
obl,Obliquity,54.3,data/raw/obl_800_inter100.txt,0.41996,10.280235115268008,3.9970498080884216,229.0140845070422,False
obl,Obliquity,54.4,data/raw/obl_800_inter100.txt,0.419749,10.294984376552467,4.011799069372881,229.85915492957741,False
obl,Obliquity,54.5,data/raw/obl_800_inter100.txt,0.419534,10.309733637836928,4.0265483306573415,230.70422535211273,False
obl,Obliquity,54.6,data/raw/obl_800_inter100.txt,0.419317,10.324482899121387,4.041297591941801,231.54929577464793,False
obl,Obliquity,54.7,data/raw/obl_800_inter100.txt,0.419098,10.339232160405846,4.05604685322626,232.39436619718316,False
obl,Obliquity,54.8,data/raw/obl_800_inter100.txt,0.418877,10.353981421690303,4.070796114510717,233.23943661971825,False
obl,Obliquity,54.9,data/raw/obl_800_inter100.txt,0.418653,10.368730682974762,4.085545375795176,234.08450704225348,False
obl,Obliquity,55.0,data/raw/obl_800_inter100.txt,0.418427,10.383479944259223,4.100294637079637,234.9295774647888,False
obl,Obliquity,55.1,data/raw/obl_800_inter100.txt,0.418199,10.398229205543682,4.115043898364096,235.774647887324,False
obl,Obliquity,55.2,data/raw/obl_800_inter100.txt,0.417968,10.412978466828141,4.129793159648555,236.6197183098592,False
obl,Obliquity,55.3,data/raw/obl_800_inter100.txt,0.417736,10.427727728112599,4.144542420933012,237.4647887323943,False
obl,Obliquity,55.4,data/raw/obl_800_inter100.txt,0.417501,10.44247698939706,4.159291682217473,238.30985915492963,False
obl,Obliquity,55.5,data/raw/obl_800_inter100.txt,0.417265,10.457226250681519,4.174040943501932,239.15492957746483,False
obl,Obliquity,55.6,data/raw/obl_800_inter100.txt,0.417027,10.471975511965978,4.188790204786391,240.00000000000003,False
obl,Obliquity,55.7,data/raw/obl_800_inter100.txt,0.416787,10.486724773250437,4.2035394660708505,240.84507042253523,False
obl,Obliquity,55.8,data/raw/obl_800_inter100.txt,0.416545,10.501474034534896,4.21828872735531,241.69014084507046,False
obl,Obliquity,55.9,data/raw/obl_800_inter100.txt,0.416301,10.516223295819355,4.233037988639769,242.53521126760566,False
obl,Obliquity,56.0,data/raw/obl_800_inter100.txt,0.416056,10.530972557103814,4.247787249924228,243.38028169014086,False
obl,Obliquity,56.1,data/raw/obl_800_inter100.txt,0.415809,10.545721818388273,4.262536511208687,244.22535211267606,False
obl,Obliquity,56.2,data/raw/obl_800_inter100.txt,0.41556,10.560471079672732,4.277285772493146,245.0704225352113,False
obl,Obliquity,56.3,data/raw/obl_800_inter100.txt,0.41531,10.575220340957191,4.292035033777605,245.9154929577465,False
obl,Obliquity,56.4,data/raw/obl_800_inter100.txt,0.415059,10.58996960224165,4.306784295062064,246.7605633802817,False
obl,Obliquity,56.5,data/raw/obl_800_inter100.txt,0.414805,10.60471886352611,4.321533556346523,247.60563380281693,False
obl,Obliquity,56.6,data/raw/obl_800_inter100.txt,0.414551,10.619468124810568,4.336282817630982,248.45070422535213,False
obl,Obliquity,56.7,data/raw/obl_800_inter100.txt,0.414295,10.634217386095028,4.351032078915441,249.29577464788733,False
obl,Obliquity,56.8,data/raw/obl_800_inter100.txt,0.414038,10.648966647379487,4.3657813401999,250.14084507042253,False
obl,Obliquity,56.9,data/raw/obl_800_inter100.txt,0.41378,10.663715908663946,4.3805306014843595,250.98591549295776,False
obl,Obliquity,57.0,data/raw/obl_800_inter100.txt,0.41352,10.678465169948405,4.3952798627688185,251.83098591549296,False
obl,Obliquity,57.1,data/raw/obl_800_inter100.txt,0.41326,10.693214431232864,4.410029124053278,252.67605633802816,False
obl,Obliquity,57.2,data/raw/obl_800_inter100.txt,0.412998,10.707963692517323,4.424778385337737,253.52112676056336,False
obl,Obliquity,57.3,data/raw/obl_800_inter100.txt,0.412735,10.722712953801782,4.439527646622196,254.3661971830986,False
obl,Obliquity,57.4,data/raw/obl_800_inter100.txt,0.412471,10.737462215086241,4.454276907906655,255.2112676056338,False
obl,Obliquity,57.5,data/raw/obl_800_inter100.txt,0.412207,10.7522114763707,4.469026169191114,256.056338028169,False
obl,Obliquity,57.6,data/raw/obl_800_inter100.txt,0.411941,10.76696073765516,4.483775430475573,256.9014084507042,False
obl,Obliquity,57.7,data/raw/obl_800_inter100.txt,0.411675,10.78170999893962,4.498524691760034,257.74647887323954,False
obl,Obliquity,57.8,data/raw/obl_800_inter100.txt,0.411409,10.796459260224077,4.513273953044491,258.59154929577466,False
obl,Obliquity,57.9,data/raw/obl_800_inter100.txt,0.411141,10.811208521508537,4.52802321432895,259.4366197183098,False
obl,Obliquity,58.0,data/raw/obl_800_inter100.txt,0.410873,10.825957782792996,4.542772475613409,260.28169014084506,False
obl,Obliquity,58.1,data/raw/obl_800_inter100.txt,0.410605,10.840707044077456,4.55752173689787,261.12676056338034,False
obl,Obliquity,58.2,data/raw/obl_800_inter100.txt,0.410336,10.855456305361916,4.572270998182329,261.9718309859156,False
obl,Obliquity,58.3,data/raw/obl_800_inter100.txt,0.410067,10.870205566646373,4.587020259466787,262.8169014084507,False
obl,Obliquity,58.4,data/raw/obl_800_inter100.txt,0.409797,10.884954827930832,4.601769520751246,263.66197183098586,False
obl,Obliquity,58.5,data/raw/obl_800_inter100.txt,0.409528,10.899704089215291,4.616518782035705,264.5070422535211,False
obl,Obliquity,58.6,data/raw/obl_800_inter100.txt,0.409258,10.914453350499752,4.631268043320166,265.3521126760564,False
obl,Obliquity,58.7,data/raw/obl_800_inter100.txt,0.408988,10.929202611784211,4.646017304604625,266.1971830985916,False
obl,Obliquity,58.8,data/raw/obl_800_inter100.txt,0.408718,10.943951873068668,4.660766565889082,267.0422535211267,False
obl,Obliquity,58.9,data/raw/obl_800_inter100.txt,0.408448,10.958701134353127,4.675515827173541,267.8873239436619,False
obl,Obliquity,59.0,data/raw/obl_800_inter100.txt,0.408178,10.973450395637588,4.690265088458002,268.73239436619724,False
obl,Obliquity,59.1,data/raw/obl_800_inter100.txt,0.407908,10.988199656922047,4.705014349742461,269.57746478873247,False
obl,Obliquity,59.2,data/raw/obl_800_inter100.txt,0.407638,11.002948918206506,4.71976361102692,270.42253521126764,False
obl,Obliquity,59.3,data/raw/obl_800_inter100.txt,0.407368,11.017698179490964,4.734512872311377,271.26760563380276,False
obl,Obliquity,59.4,data/raw/obl_800_inter100.txt,0.407099,11.032447440775424,4.749262133595838,272.11267605633805,False
obl,Obliquity,59.5,data/raw/obl_800_inter100.txt,0.40683,11.047196702059884,4.764011394880297,272.9577464788733,False
obl,Obliquity,59.6,data/raw/obl_800_inter100.txt,0.406561,11.061945963344343,4.778760656164756,273.8028169014085,False
obl,Obliquity,59.7,data/raw/obl_800_inter100.txt,0.406293,11.076695224628802,4.7935099174492155,274.6478873239437,False
obl,Obliquity,59.8,data/raw/obl_800_inter100.txt,0.406025,11.09144448591326,4.808259178733675,275.4929577464789,False
obl,Obliquity,59.9,data/raw/obl_800_inter100.txt,0.405758,11.10619374719772,4.823008440018134,276.33802816901414,False
obl,Obliquity,60.0,data/raw/obl_800_inter100.txt,0.405491,11.120943008482179,4.837757701302593,277.1830985915493,False
obl,Obliquity,60.1,data/raw/obl_800_inter100.txt,0.405225,11.135692269766638,4.852506962587052,278.02816901408454,False
obl,Obliquity,60.2,data/raw/obl_800_inter100.txt,0.404959,11.150441531051097,4.867256223871511,278.87323943661977,False
obl,Obliquity,60.3,data/raw/obl_800_inter100.txt,0.404694,11.165190792335556,4.88200548515597,279.71830985915494,False
obl,Obliquity,60.4,data/raw/obl_800_inter100.txt,0.404431,11.179940053620015,4.896754746440429,280.5633802816902,False
obl,Obliquity,60.5,data/raw/obl_800_inter100.txt,0.404168,11.194689314904474,4.911504007724888,281.40845070422534,False
obl,Obliquity,60.6,data/raw/obl_800_inter100.txt,0.403905,11.209438576188933,4.926253269009347,282.2535211267606,False
obl,Obliquity,60.7,data/raw/obl_800_inter100.txt,0.403644,11.224187837473393,4.941002530293806,283.0985915492958,False
obl,Obliquity,60.8,data/raw/obl_800_inter100.txt,0.403384,11.238937098757852,4.955751791578265,283.943661971831,False
obl,Obliquity,60.9,data/raw/obl_800_inter100.txt,0.403125,11.25368636004231,4.9705010528627245,284.7887323943662,False
obl,Obliquity,61.0,data/raw/obl_800_inter100.txt,0.402868,11.26843562132677,4.985250314147184,285.63380281690144,False
obl,Obliquity,61.1,data/raw/obl_800_inter100.txt,0.402611,11.283184882611229,4.999999575431643,286.4788732394366,False
obl,Obliquity,61.2,data/raw/obl_800_inter100.txt,0.402356,11.297934143895688,5.014748836716102,287.32394366197184,False
obl,Obliquity,61.3,data/raw/obl_800_inter100.txt,0.402102,11.312683405180147,5.029498098000561,288.16901408450707,False
obl,Obliquity,61.4,data/raw/obl_800_inter100.txt,0.40185,11.327432666464606,5.04424735928502,289.01408450704224,False
obl,Obliquity,61.5,data/raw/obl_800_inter100.txt,0.401599,11.342181927749065,5.058996620569479,289.85915492957747,False
obl,Obliquity,61.6,data/raw/obl_800_inter100.txt,0.401349,11.356931189033524,5.073745881853938,290.70422535211264,False
obl,Obliquity,61.7,data/raw/obl_800_inter100.txt,0.401101,11.371680450317985,5.088495143138399,291.549295774648,False
obl,Obliquity,61.8,data/raw/obl_800_inter100.txt,0.400855,11.386429711602442,5.103244404422856,292.3943661971831,False
obl,Obliquity,61.9,data/raw/obl_800_inter100.txt,0.400611,11.401178972886902,5.117993665707315,293.2394366197183,False
obl,Obliquity,62.0,data/raw/obl_800_inter100.txt,0.400368,11.41592823417136,5.132742926991774,294.0845070422535,False
obl,Obliquity,62.1,data/raw/obl_800_inter100.txt,0.400127,11.430677495455821,5.147492188276235,294.9295774647888,False
obl,Obliquity,62.2,data/raw/obl_800_inter100.txt,0.399887,11.44542675674028,5.162241449560694,295.774647887324,False
obl,Obliquity,62.3,data/raw/obl_800_inter100.txt,0.39965,11.460176018024738,5.176990710845152,296.61971830985914,False
obl,Obliquity,62.4,data/raw/obl_800_inter100.txt,0.399415,11.474925279309197,5.191739972129611,297.4647887323943,False
obl,Obliquity,62.5,data/raw/obl_800_inter100.txt,0.399181,11.489674540593658,5.2064892334140715,298.30985915492965,False
obl,Obliquity,62.6,data/raw/obl_800_inter100.txt,0.398949,11.504423801878117,5.221238494698531,299.1549295774649,False
obl,Obliquity,62.7,data/raw/obl_800_inter100.txt,0.39872,11.519173063162576,5.23598775598299,300.00000000000006,False
obl,Obliquity,62.8,data/raw/obl_800_inter100.txt,0.398493,11.533922324447033,5.250737017267447,300.8450704225352,False
obl,Obliquity,62.9,data/raw/obl_800_inter100.txt,0.398267,11.548671585731492,5.265486278551906,301.6901408450704,False
obl,Obliquity,63.0,data/raw/obl_800_inter100.txt,0.398044,11.563420847015953,5.280235539836367,302.5352112676057,False
obl,Obliquity,63.1,data/raw/obl_800_inter100.txt,0.397823,11.578170108300412,5.294984801120826,303.3802816901409,False
obl,Obliquity,63.2,data/raw/obl_800_inter100.txt,0.397604,11.592919369584871,5.309734062405285,304.2253521126761,False
obl,Obliquity,63.3,data/raw/obl_800_inter100.txt,0.397388,11.607668630869329,5.324483323689742,305.0704225352112,False
obl,Obliquity,63.4,data/raw/obl_800_inter100.txt,0.397174,11.62241789215379,5.339232584974203,305.91549295774655,False
obl,Obliquity,63.5,data/raw/obl_800_inter100.txt,0.396962,11.637167153438249,5.353981846258662,306.7605633802817,False
obl,Obliquity,63.6,data/raw/obl_800_inter100.txt,0.396753,11.651916414722708,5.368731107543121,307.60563380281695,False
obl,Obliquity,63.7,data/raw/obl_800_inter100.txt,0.396546,11.666665676007167,5.3834803688275805,308.4507042253522,False
obl,Obliquity,63.8,data/raw/obl_800_inter100.txt,0.396342,11.681414937291626,5.39822963011204,309.29577464788736,False
obl,Obliquity,63.9,data/raw/obl_800_inter100.txt,0.39614,11.696164198576085,5.412978891396499,310.1408450704226,False
obl,Obliquity,64.0,data/raw/obl_800_inter100.txt,0.395941,11.710913459860544,5.427728152680958,310.98591549295776,False
obl,Obliquity,64.1,data/raw/obl_800_inter100.txt,0.395745,11.725662721145001,5.442477413965415,311.8309859154929,False
obl,Obliquity,64.2,data/raw/obl_800_inter100.txt,0.395551,11.740411982429462,5.457226675249876,312.6760563380282,False
obl,Obliquity,64.3,data/raw/obl_800_inter100.txt,0.395361,11.755161243713921,5.471975936534335,313.5211267605634,False
obl,Obliquity,64.4,data/raw/obl_800_inter100.txt,0.395173,11.76991050499838,5.486725197818794,314.3661971830986,False
obl,Obliquity,64.5,data/raw/obl_800_inter100.txt,0.394988,11.78465976628284,5.501474459103253,315.21126760563385,False
obl,Obliquity,64.6,data/raw/obl_800_inter100.txt,0.394805,11.799409027567298,5.516223720387712,316.056338028169,False
obl,Obliquity,64.7,data/raw/obl_800_inter100.txt,0.394626,11.814158288851758,5.530972981672171,316.90140845070425,False
obl,Obliquity,64.8,data/raw/obl_800_inter100.txt,0.39445,11.828907550136217,5.54572224295663,317.7464788732394,False
obl,Obliquity,64.9,data/raw/obl_800_inter100.txt,0.394276,11.843656811420677,5.560471504241091,318.59154929577477,False
obl,Obliquity,65.0,data/raw/obl_800_inter100.txt,0.394106,11.858406072705135,5.575220765525549,319.4366197183099,False
obl,Obliquity,65.1,data/raw/obl_800_inter100.txt,0.393939,11.873155333989594,5.589970026810008,320.28169014084506,False
obl,Obliquity,65.2,data/raw/obl_800_inter100.txt,0.393775,11.887904595274053,5.604719288094467,321.1267605633803,False
obl,Obliquity,65.3,data/raw/obl_800_inter100.txt,0.393614,11.902653856558512,5.619468549378926,321.9718309859155,False
obl,Obliquity,65.4,data/raw/obl_800_inter100.txt,0.393456,11.917403117842973,5.634217810663387,322.8169014084508,False
obl,Obliquity,65.5,data/raw/obl_800_inter100.txt,0.393301,11.93215237912743,5.648967071947844,323.6619718309859,False
obl,Obliquity,65.6,data/raw/obl_800_inter100.txt,0.393149,11.94690164041189,5.663716333232303,324.50704225352115,False
obl,Obliquity,65.7,data/raw/obl_800_inter100.txt,0.393001,11.96165090169635,5.678465594516764,325.35211267605644,False
obl,Obliquity,65.8,data/raw/obl_800_inter100.txt,0.392856,11.976400162980807,5.693214855801221,326.19718309859155,False
obl,Obliquity,65.9,data/raw/obl_800_inter100.txt,0.392714,11.991149424265268,5.707964117085682,327.04225352112684,False
obl,Obliquity,66.0,data/raw/obl_800_inter100.txt,0.392575,12.005898685549726,5.722713378370139,327.88732394366195,False
obl,Obliquity,66.1,data/raw/obl_800_inter100.txt,0.39244,12.020647946834185,5.7374626396545985,328.7323943661972,False
obl,Obliquity,66.2,data/raw/obl_800_inter100.txt,0.392307,12.035397208118646,5.752211900939059,329.57746478873247,False
obl,Obliquity,66.3,data/raw/obl_800_inter100.txt,0.392179,12.050146469403103,5.766961162223517,330.4225352112676,False
obl,Obliquity,66.4,data/raw/obl_800_inter100.txt,0.392053,12.064895730687564,5.7817104235079775,331.2676056338029,False
obl,Obliquity,66.5,data/raw/obl_800_inter100.txt,0.391932,12.079644991972021,5.796459684792435,332.112676056338,False
obl,Obliquity,66.6,data/raw/obl_800_inter100.txt,0.391813,12.09439425325648,5.811208946076894,332.9577464788732,False
obl,Obliquity,66.7,data/raw/obl_800_inter100.txt,0.391698,12.109143514540941,5.825958207361355,333.8028169014085,False
obl,Obliquity,66.8,data/raw/obl_800_inter100.txt,0.391586,12.123892775825398,5.840707468645812,334.6478873239436,False
obl,Obliquity,66.9,data/raw/obl_800_inter100.txt,0.391478,12.13864203710986,5.855456729930273,335.49295774647896,False
obl,Obliquity,67.0,data/raw/obl_800_inter100.txt,0.391374,12.153391298394318,5.870205991214732,336.33802816901414,False
obl,Obliquity,67.1,data/raw/obl_800_inter100.txt,0.391273,12.168140559678776,5.884955252499189,337.18309859154925,False
obl,Obliquity,67.2,data/raw/obl_800_inter100.txt,0.391175,12.182889820963236,5.89970451378365,338.02816901408454,False
obl,Obliquity,67.3,data/raw/obl_800_inter100.txt,0.391081,12.197639082247694,5.914453775068107,338.87323943661966,False
obl,Obliquity,67.4,data/raw/obl_800_inter100.txt,0.390991,12.212388343532155,5.929203036352568,339.718309859155,False
obl,Obliquity,67.5,data/raw/obl_800_inter100.txt,0.390904,12.227137604816614,5.943952297637027,340.5633802816902,False
obl,Obliquity,67.6,data/raw/obl_800_inter100.txt,0.390821,12.241886866101071,5.958701558921485,341.4084507042253,False
obl,Obliquity,67.7,data/raw/obl_800_inter100.txt,0.390742,12.256636127385532,5.9734508202059455,342.25352112676063,False
obl,Obliquity,67.8,data/raw/obl_800_inter100.txt,0.390666,12.27138538866999,5.988200081490405,343.0985915492958,False
obl,Obliquity,67.9,data/raw/obl_800_inter100.txt,0.390594,12.28613464995445,6.002949342774864,343.94366197183103,False
obl,Obliquity,68.0,data/raw/obl_800_inter100.txt,0.390526,12.300883911238909,6.017698604059323,344.78873239436626,False
obl,Obliquity,68.1,data/raw/obl_800_inter100.txt,0.390461,12.315633172523366,6.03244786534378,345.6338028169013,False
obl,Obliquity,68.2,data/raw/obl_800_inter100.txt,0.3904,12.330382433807827,6.047197126628241,346.47887323943667,False
obl,Obliquity,68.3,data/raw/obl_800_inter100.txt,0.390343,12.345131695092286,6.0619463879127,347.32394366197184,False
obl,Obliquity,68.4,data/raw/obl_800_inter100.txt,0.39029,12.359880956376745,6.076695649197159,348.16901408450707,False
obl,Obliquity,68.5,data/raw/obl_800_inter100.txt,0.39024,12.374630217661204,6.091444910481618,349.0140845070423,False
obl,Obliquity,68.6,data/raw/obl_800_inter100.txt,0.390194,12.389379478945663,6.106194171766077,349.85915492957747,False
obl,Obliquity,68.7,data/raw/obl_800_inter100.txt,0.390151,12.404128740230123,6.120943433050536,350.7042253521127,False
obl,Obliquity,68.8,data/raw/obl_800_inter100.txt,0.390112,12.418878001514582,6.135692694334995,351.54929577464793,False
obl,Obliquity,68.9,data/raw/obl_800_inter100.txt,0.390077,12.433627262799043,6.150441955619456,352.3943661971832,False
obl,Obliquity,69.0,data/raw/obl_800_inter100.txt,0.390046,12.4483765240835,6.165191216903914,353.23943661971833,False
obl,Obliquity,69.1,data/raw/obl_800_inter100.txt,0.390018,12.463125785367959,6.179940478188373,354.08450704225356,False
obl,Obliquity,69.2,data/raw/obl_800_inter100.txt,0.389994,12.477875046652418,6.194689739472832,354.92957746478874,False
obl,Obliquity,69.3,data/raw/obl_800_inter100.txt,0.389973,12.492624307936877,6.209439000757291,355.77464788732397,False
obl,Obliquity,69.4,data/raw/obl_800_inter100.txt,0.389956,12.507373569221338,6.224188262041752,356.61971830985925,False
obl,Obliquity,69.5,data/raw/obl_800_inter100.txt,0.389943,12.522122830505795,6.238937523326209,357.46478873239437,False
obl,Obliquity,69.6,data/raw/obl_800_inter100.txt,0.389933,12.536872091790254,6.253686784610668,358.3098591549296,False
obl,Obliquity,69.7,data/raw/obl_800_inter100.txt,0.389928,12.551621353074715,6.268436045895129,359.1549295774649,False
obl,Obliquity,69.8,data/raw/obl_800_inter100.txt,0.389925,12.566370614359172,0.0,0.0,False
obl,Obliquity,69.9,data/raw/obl_800_inter100.txt,0.389927,12.580521932618588,0.014151318259415291,0.8108108108109144,False
obl,Obliquity,70.0,data/raw/obl_800_inter100.txt,0.389932,12.594673250878,0.02830263651882703,1.6216216216216253,False
obl,Obliquity,70.1,data/raw/obl_800_inter100.txt,0.389941,12.608824569137413,0.042453954778240544,2.432432432432438,False
obl,Obliquity,70.2,data/raw/obl_800_inter100.txt,0.389954,12.622975887396827,0.05660527303765406,3.2432432432432505,False
obl,Obliquity,70.3,data/raw/obl_800_inter100.txt,0.38997,12.63712720565624,0.07075659129706757,4.054054054054063,False
obl,Obliquity,70.4,data/raw/obl_800_inter100.txt,0.38999,12.651278523915655,0.08490790955648286,4.864864864864978,False
obl,Obliquity,70.5,data/raw/obl_800_inter100.txt,0.390014,12.665429842175067,0.0990592278158946,5.675675675675689,False
obl,Obliquity,70.6,data/raw/obl_800_inter100.txt,0.390041,12.67958116043448,0.11321054607530812,6.486486486486501,False
obl,Obliquity,70.7,data/raw/obl_800_inter100.txt,0.390072,12.693732478693894,0.12736186433472163,7.297297297297313,False
obl,Obliquity,70.8,data/raw/obl_800_inter100.txt,0.390106,12.707883796953308,0.14151318259413515,8.108108108108127,False
obl,Obliquity,70.9,data/raw/obl_800_inter100.txt,0.390144,12.722035115212721,0.15566450085354866,8.918918918918939,False
obl,Obliquity,71.0,data/raw/obl_800_inter100.txt,0.390186,12.736186433472135,0.16981581911296217,9.729729729729751,False
obl,Obliquity,71.1,data/raw/obl_800_inter100.txt,0.390231,12.750337751731548,0.1839671373723757,10.540540540540565,False
obl,Obliquity,71.2,data/raw/obl_800_inter100.txt,0.390279,12.764489069990962,0.1981184556317892,11.351351351351378,False
obl,Obliquity,71.3,data/raw/obl_800_inter100.txt,0.390331,12.778640388250375,0.21226977389120272,12.16216216216219,False
obl,Obliquity,71.4,data/raw/obl_800_inter100.txt,0.390387,12.792791706509789,0.22642109215061623,12.972972972973002,False
obl,Obliquity,71.5,data/raw/obl_800_inter100.txt,0.390446,12.806943024769202,0.24057241041002975,13.783783783783814,False
obl,Obliquity,71.6,data/raw/obl_800_inter100.txt,0.390508,12.821094343028614,0.2547237286694415,14.594594594594525,False
obl,Obliquity,71.7,data/raw/obl_800_inter100.txt,0.390574,12.83524566128803,0.2688750469288568,15.40540540540544,False
obl,Obliquity,71.8,data/raw/obl_800_inter100.txt,0.390643,12.849396979547443,0.2830263651882703,16.216216216216253,False
obl,Obliquity,71.9,data/raw/obl_800_inter100.txt,0.390716,12.863548297806856,0.2971776834476838,17.027027027027067,False
obl,Obliquity,72.0,data/raw/obl_800_inter100.txt,0.390792,12.87769961606627,0.3113290017070973,17.837837837837878,False
obl,Obliquity,72.1,data/raw/obl_800_inter100.txt,0.390871,12.891850934325682,0.32548031996650906,18.64864864864859,False
