realization_id,catalogue_kind,event_type,event_label,n_events,lohmann_event_count_ES,lohmann_poisson_ES_p_value,lohmann_fixed_n_ES_p_value,rayleigh_pre_n_phase_events_used,rayleigh_pre_n_extrapolated,rayleigh_pre_mean_phase_deg,rayleigh_pre_mean_resultant_length,rayleigh_pre_z,rayleigh_pre_p_value,precession_phase_after_lr04_co2_LR_statistic,precession_phase_after_lr04_co2_LR_p_value,precession_phase_after_lr04_co2_delta_AICc,full_vs_stationary_LR_statistic,full_vs_stationary_LR_p_value,full_vs_stationary_delta_AICc,full_model_converged,full_model_log_likelihood,climate_model_log_likelihood,stationary_log_likelihood,full_model_pre_phase_preferred_deg,full_model_pre_phase_rate_ratio_max_vs_min
421,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.2234642638899937,0.019396120775844832,0.007998400319936013,100,0,231.81297863768233,0.23246419690626646,5.4039602843275425,0.0042909187641127855,11.77947847183259,0.0027676983191403447,-7.768202636274168,32.05078430121955,1.8679177222548325e-06,-24.033249860666274,True,-430.548198129364,-436.4379373652803,-446.57359027997376,245.91212815526887,2.6786759820446053
422,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.005474609709697,0.07758448310337933,0.04939012197560488,96,0,30.023357876222338,0.16019595729638386,2.4636234944740645,0.08487071899785678,6.419411247006224,0.040368495059246084,-2.4081354114478017,16.159615876328758,0.0028122936080200176,-8.14208143577548,True,-424.5497502045531,-427.7594558280562,-432.6295581427175,13.389991907597842,2.1025353910646563
422,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1831788642346486,0.02519496100779844,0.011797640471905619,100,0,238.71362372491248,0.1667730682097334,2.781325628008839,0.061616665388353996,6.723188190833639,0.0346799317377924,-2.711912355275217,25.61466375634484,3.784044205716564e-05,-17.597129315791562,True,-433.7662584017996,-437.1278524972164,-446.573590279972,255.6619805099331,2.0922384067155657
423,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0074835804313285,0.07618476304739052,0.04859028194361128,96,0,12.71142992285124,0.25622901184272334,6.302717424950252,0.001702173854200002,15.736502516248038,0.00038270302617723553,-11.725226680689616,23.59529766791229,9.626677014028075e-05,-15.577763227359014,True,-420.83190930876106,-428.7001605668851,-432.6295581427172,4.435917897791303,3.2754336657947936
423,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1810914672964357,0.02579484103179364,0.01199760047990402,100,0,217.58423322295533,0.2415512040850528,5.834698419493883,0.0027604152448097536,11.19553011832727,0.003706137465335882,-7.184254282768848,31.98397738788276,1.9275771347955467e-06,-23.966442947329483,True,-430.58160158603016,-436.1793666451938,-446.57359027997154,229.09959907887423,2.6206098688510506
424,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.01445918094165,0.07198560287942411,0.04539092181563687,96,0,21.868753489561627,0.21228479434010838,4.3262240551701225,0.012867805366769076,10.707751196242839,0.00472978468752875,-6.696475360684417,18.62733069353135,0.0009301212553989876,-10.609796252978072,True,-423.3158927959537,-428.6697683940751,-432.62955814271936,10.051528355212326,2.6301946718458207
424,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1830496144511033,0.02519496100779844,0.011797640471905619,100,0,224.90773015704514,0.24733664419224805,6.117541556028271,0.00206508200456059,12.628391318193508,0.001810421371080186,-8.617115482635086,31.961870858034445,1.9477335184666256e-06,-23.944336417481168,True,-430.59265485095807,-436.9068505100548,-446.5735902799753,236.59407694591496,2.7830800506071522
425,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9947528718292584,0.08518296340731854,0.05378924215156969,96,0,13.754164059011504,0.233424225246902,5.2307394174831785,0.005112826499570723,13.445532732637503,0.0012032050997137836,-9.43425689707908,22.359001865799655,0.000169994130876154,-14.341467425246378,True,-421.45005720981965,-428.1728235761384,-432.6295581427195,3.259336749356324,2.9789834307657204
425,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.154388749036152,0.03159368126374725,0.016796640671865627,100,0,226.50958111813685,0.2216690335384884,4.91371604298875,0.007080451160011555,10.240891588589307,0.005973359411821548,-6.229615753030885,31.62315194894063,2.2841689923895177e-06,-23.605617508387354,True,-430.7620143055027,-435.88246009979736,-446.573590279973,237.6797913879498,2.500987839739647
426,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.000725440829902,0.08058388322335533,0.05058988202359528,96,0,26.263250617829843,0.2150636486530637,4.440227805308969,0.011457558613879489,10.941072022051344,0.004208975495980573,-6.929796186492922,20.8768312763807,0.00033498052739929494,-12.859296835827422,True,-422.1911425045279,-427.66167851555355,-432.6295581427182,12.128055276770086,2.6569942795989117
426,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1877530719229905,0.02399520095980804,0.011397720455908818,100,0,234.4122698780874,0.18272240444655516,3.3387477086730484,0.035080952845471684,7.593179040767154,0.022447197166989487,-3.5819032052087323,28.26257192200285,1.1034084966748411e-05,-20.24503748144957,True,-432.4423043189715,-436.23889383935506,-446.5735902799729,248.9244243690635,2.191262167046878
427,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9976606763930391,0.08278344331133773,0.052389522095580884,96,0,25.046106852694614,0.24380335102482006,5.706247101209437,0.0031414735959692337,13.537837205697997,0.0011489364359375167,-9.526561370139575,19.9368030207022,0.0005139508285803668,-11.919268580148923,True,-422.6611566323701,-429.4300752352191,-432.6295581427212,16.023382258315085,2.9771472171649127
427,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.193659557109807,0.02299540091981604,0.010397920415916816,100,0,221.0858557326278,0.20120429782835847,4.048316946460278,0.01708655106403269,8.074864061235075,0.017642720258667772,-4.063588225676654,29.230189174267025,7.019233464613858e-06,-21.212654733713748,True,-431.95849569284087,-435.9959277234584,-446.5735902799744,235.21231274405636,2.2510427566988422
428,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9746866319548413,0.10037992401519696,0.0653869226154769,96,0,21.95747044541185,0.25551504741034387,6.267642187498586,0.001764729440754692,15.277146342280844,0.00048151500164819266,-11.265870506722422,24.134715667957153,7.50586701336609e-05,-16.117181227403876,True,-420.56220030873766,-428.2007734798781,-432.62955814271623,11.863424071623536,3.205712875582747
428,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.199770085975178,0.022395520895820836,0.009598080383923215,100,0,235.04078436281569,0.19466431056269098,3.7894193806847802,0.022221728206229186,8.640843533691282,0.013294275275288392,-4.62956769813286,28.608581319211225,9.38725691965984e-06,-20.59104687865795,True,-432.2692996203674,-436.58972138721305,-446.573590279973,249.94490851908864,2.3136660368391775
429,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.017178722070812,0.06958608278344332,0.04359128174365127,96,0,10.33752831928806,0.24672704131814618,5.8439263600901965,0.002727615107351888,15.21072894270128,0.0004977739640882631,-11.199453107142858,23.450403867773957,0.00010291393490161548,-15.43286942722068,True,-420.90435620882977,-428.5097206801804,-432.62955814271675,0.44341814551644765,3.2066562820448166
429,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.2006678008622047,0.022395520895820836,0.009598080383923215,100,0,228.47982640159242,0.25562932891595747,6.5346353802022765,0.0013450191561203103,13.66005314823326,0.0010808293951352797,-9.648777312674838,35.457398324659266,3.74137634562996e-07,-27.43986388410599,True,-428.8448911176407,-435.67491769175734,-446.57359027997035,240.28507782649632,2.901635985188336
430,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9903831998303851,0.08838232353529295,0.05618876224755049,96,0,20.192989879885356,0.24437632226057784,5.733099540634156,0.0030561281915804047,14.07674986323525,0.0008775514853186493,-10.065474027676828,23.69232480414223,9.205564920806899e-05,-15.674790363588954,True,-420.7833957406489,-427.82177067226655,-432.62955814272004,7.765548786248517,3.049161799012716
430,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1926854396557425,0.023195360927814438,0.010597880423915218,100,0,228.54521460109262,0.1747686985369725,3.0544097988307173,0.04676723834679805,6.674350139487387,0.03553720618645144,-2.6630743039289655,28.055136762896723,1.2156069384251035e-05,-20.037602322343446,True,-432.5460218985231,-435.8831969682668,-446.5735902799715,245.2623632041213,2.084232702354369
431,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9966918787238441,0.08378324335132974,0.05298940211957608,96,0,11.46276532057737,0.21966342232423572,4.632193834290772,0.00942179939597992,12.690575065072608,0.0017549980511227298,-8.679299229514186,22.98076941158297,0.00012775124529471437,-14.963234971029692,True,-421.1391734369305,-427.4844609694668,-432.629558142722,359.8247191937418,2.8846120974615883
431,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.18915293195723,0.023395320935812838,0.011197760447910418,100,0,221.7087841207584,0.19893255147817168,3.957416003761543,0.018738788897646238,7.987699561872546,0.018428631187724913,-3.976423726314124,29.97184612376236,4.959455827059813e-06,-21.954311683209085,True,-431.58766721809263,-435.5815169990289,-446.5735902799738,235.31149325960362,2.2405961433268873
432,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9769715829504517,0.09798040391921616,0.0633873225354929,96,0,17.23703478362097,0.24080891841193375,5.566937777925634,0.003623784286083575,13.727488604920609,0.0010449938252230294,-9.716212769362187,20.353055009980835,0.00042530173155180427,-12.335520569427558,True,-422.45303063772747,-429.31677494018777,-432.6295581427179,8.2330046611548,3.0080640395726266
432,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1986520103666827,0.022595480903819236,0.009998000399920015,100,0,222.0208710614722,0.20303224965353042,4.12220943993735,0.015850903098895728,8.251947840653315,0.01614776029545408,-4.240672005094893,29.187180293627534,7.1619361250380424e-06,-21.169645853074258,True,-431.9800001331609,-436.10597405348756,-446.57359027997467,236.63118540622256,2.271241513717491
433,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.007563897444321,0.07618476304739052,0.04859028194361128,96,0,20.12226464411215,0.23830792028383843,5.4519038275207965,0.004077052227102923,13.696805041612151,0.0010611495038876054,-9.68552920605373,23.517609083971138,9.97759928299855e-05,-15.500074643417861,True,-420.87075360073527,-427.71915612154135,-432.62955814272084,8.94133373976725,3.0061021728164783
433,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.165958161678691,0.028994201159768047,0.015396920615876825,100,0,222.4238386630812,0.22283224938943974,4.965421136795746,0.006716562325767451,9.978979915988816,0.0068091365523705386,-5.967704080430394,29.43455474414634,6.3788878420373116e-06,-21.417020303593063,True,-431.85631290790076,-436.84580286589517,-446.5735902799739,235.27784434948845,2.473161295428624
434,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0041878116242353,0.07838432313537293,0.04939012197560488,96,0,12.957075671451541,0.22575848872721568,4.892821942310052,0.007221790202825123,12.630941393640796,0.0018081144865313068,-8.619665558082374,20.145825731275295,0.0004673598585248388,-12.128291290722018,True,-422.55664527707984,-428.87211597390024,-432.6295581427175,2.50384246815705,2.8746458113993536
434,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1952576429644592,0.022795440911817635,0.009998000399920015,100,0,232.00658237757256,0.1938632077272559,3.7582943310301173,0.022934411033238525,8.217032772925108,0.016432135389283863,-4.2057569373666865,27.461396623441374,1.6034551826379346e-05,-19.443862182888097,True,-432.8428919682531,-436.9514083547157,-446.5735902799738,246.79822765739772,2.2649311311211764
435,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9729711820986664,0.10237952409518096,0.0661867626474705,96,0,20.9742143537827,0.23327369063713757,5.223995015373212,0.005148222094637955,13.044752131967243,0.001470171723975102,-9.033476296408821,21.148382711377735,0.0002959223055227409,-13.130848270824458,True,-422.05536678702913,-428.57774285301275,-432.629558142718,10.30559530281678,2.9204201325460737
435,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1780399050797854,0.026394721055788842,0.01279744051189762,100,0,220.89876506449957,0.20616930605141914,4.250578275772374,0.013911998242161284,8.364879276688725,0.015261230231151881,-4.3536034411303035,27.597678888653036,1.5047620545545837e-05,-19.58014444809976,True,-432.77475083564707,-436.95719047399143,-446.5735902799736,235.14737677954045,2.2858914480814136
436,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9972570678069634,0.08338332333533294,0.052389522095580884,96,0,18.10075370847456,0.21511441023960956,4.442324111302564,0.011433121232719739,11.320197249547164,0.003482173452707479,-7.308921413988742,20.36834837971628,0.00042235074934188194,-12.350813939163004,True,-422.44538395286247,-428.10548257763605,-432.6295581427206,6.285380466737719,2.7091240826430747
436,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1586691892214596,0.03079384123175365,0.016396720655868825,100,0,221.07476640488167,0.24194902922432468,5.853933274259312,0.0027065075551486774,11.542765566632966,0.0031154465467767376,-7.531489731074544,29.79014043325776,5.400272164955027e-06,-21.772605992704484,True,-431.67852006334357,-437.44990284666005,-446.57359027997245,232.28606956091346,2.658672068773249
437,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.021968989376923,0.06798640271945611,0.041791641671665665,96,0,11.06445818199605,0.20459459001499444,4.018458841286751,0.017597131654635507,11.14056416448841,0.0038094057153065714,-7.129288328929988,21.31088083975419,0.00027474494592145244,-13.293346399200914,True,-421.9741177228393,-427.5443998050835,-432.6295581427164,358.648794954137,2.6911747380033866
437,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1814980197391347,0.02539492101579684,0.01199760047990402,100,0,232.83213467571235,0.23296220676992235,5.427138978311206,0.0041903707156596606,11.575279408731376,0.003065208443112192,-7.564003573172954,28.88486643736792,8.249861920886843e-06,-20.86733199681464,True,-432.1311570612884,-437.91879676565406,-446.57359027997234,244.83755176953855,2.656615770899747
438,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9621540131939355,0.11097780443911218,0.07218556288742252,96,0,18.8053754778386,0.24344773842954695,5.689612929260266,0.0031955268802913404,14.138244185541112,0.0008509798627021724,-10.12696834998269,23.929568010786056,8.251361512973593e-05,-15.91203357023278,True,-420.66477413732395,-427.7338962300945,-432.629558142717,8.456193062359002,3.063929291329596
438,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.212323165975684,0.020795840831833633,0.008598280343931213,100,0,219.06159777202416,0.18005098541304917,3.2418357348210045,0.03869474199193339,6.248591521018739,0.04396788664505306,-2.2373156854603167,26.00294412784956,3.160138553103049e-05,-17.985409687296283,True,-433.5721182160481,-436.6964139765575,-446.5735902799729,233.57999212129323,2.037645571802703
439,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.021649991348689,0.06798640271945611,0.041991601679664065,96,0,17.075870753143835,0.2506745236166272,6.0324208118806055,0.0022475688649287113,15.099938683847085,0.0005261262568878181,-11.088662848288664,23.5416500913924,9.867669394822339e-05,-15.524115650839121,True,-420.85873309702436,-428.4087024389479,-432.62955814272055,7.61020817304386,3.187562989804848
439,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1962489734476556,0.022795440911817635,0.009998000399920015,100,0,204.6260201550642,0.19582340286523775,3.8346805109721203,0.02122450409117305,6.562812014837959,0.03757538837435586,-2.5515361792795375,28.423748013959766,1.023397286108004e-05,-20.40621357340649,True,-433.05486345355314,-436.3362694609721,-447.266737460533,220.79737702678537,2.083735991288982
440,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.991355066685091,0.08778244351129774,0.05578884223155369,96,0,19.885333946313715,0.19928988813713236,3.8127801133162302,0.021685125137868428,9.995755004126181,0.006752263465650768,-5.984479168567759,20.494464264495036,0.00039877625349079063,-12.47692982394176,True,-422.38232601047196,-427.38020351253505,-432.6295581427195,6.765309813348823,2.547422857756521
440,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.181313232567632,0.02559488102379524,0.01199760047990402,100,0,216.83345613651673,0.22082549062982962,4.876389731190497,0.007355272480275484,9.250013839319763,0.009803587198098093,-5.238738003761341,28.588950132944888,9.473772090583124e-06,-20.57141569239161,True,-432.27911521350177,-436.90412213316165,-446.5735902799742,228.03730537440146,2.3935564706587025
441,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9889245091252288,0.08918216356728655,0.05718856228754249,96,0,14.664854349794632,0.24198215683094645,5.62131496555745,0.0034273309134315376,14.175481647221204,0.000835282285639779,-10.164205811662782,22.37111215279799,0.0001690519059801793,-14.353577712244714,True,-421.4440020663195,-428.5317428899301,-432.6295581427185,4.935399861166799,3.069949456481041
441,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1893002335764336,0.023395320935812838,0.011197760447910418,100,0,235.03713982008475,0.20459672032784035,4.185981796890852,0.014856222481401221,9.461134033137228,0.008821467703026269,-5.449858197578806,28.379859495000346,1.0445941211427904e-05,-20.36232505444707,True,-432.3836605324735,-437.11422754904214,-446.5735902799737,250.05510985347192,2.4103935383823716
442,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0102125586107844,0.07518496300739852,0.046790641871625675,96,0,21.68474266637387,0.25078817691103544,6.037892129122637,0.002234968642266509,14.58871005704691,0.000679362955851469,-10.577434221488488,23.90464095258085,8.346814325244977e-05,-15.887106512027572,True,-420.6772376664285,-427.97159269495194,-432.6295581427189,11.579067256519476,3.1177065351617452
442,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1906255024320878,0.023195360927814438,0.010797840431913617,100,0,216.219784935001,0.24151711188024272,5.833051533097368,0.002765080157645657,11.099200225273535,0.0038890120993657954,-7.087924389715113,32.22893215417491,1.717669716381946e-06,-24.211397713621636,True,-430.45912420288425,-436.008724315521,-446.5735902799717,227.21939483488723,2.611483601856197
443,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9995968635947035,0.08118376324735053,0.05118976204759048,96,0,20.18957720246976,0.25323121375351587,6.156100571431569,0.001979259485527845,14.912546927470544,0.0005778053771455702,-10.901271091912122,24.912523955013512,5.2388817009166315e-05,-16.894989514460235,True,-420.1732961652087,-427.62956962894395,-432.62955814271544,10.844448837298339,3.1640408884495064
443,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1741128230237674,0.02659468106378724,0.013197360527894421,100,0,230.0872057557921,0.17958807861266288,3.2251877979787977,0.03935178903188543,6.901748769654205,0.031717890607300486,-2.890472934095783,29.391719502360274,6.508101427241896e-06,-21.374185061806998,True,-431.87773052879186,-435.32860491361896,-446.573590279972,243.59712924289397,2.1103531656611714
444,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0126174076087753,0.07318536292741452,0.046390721855628876,96,0,29.45704077866974,0.22232586678839703,4.745163940148357,0.008396437159250127,11.362905668953431,0.003408602708803302,-7.351629833395009,19.439992715263088,0.000643952532572413,-11.422458274709811,True,-422.9095617850866,-428.59101461956334,-432.62955814271817,17.735971007510265,2.7046397386996923
444,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.2023889234947016,0.022195560887822437,0.009598080383923215,100,0,214.68862335071097,0.1972229090907799,3.889687587023004,0.020072306680520985,7.216166678890545,0.027103745794598035,-3.204890843332123,29.60021772680045,5.902751066313698e-06,-21.582683286247175,True,-431.77348141657643,-435.3815647560217,-446.57359027997666,229.23869370928415,2.1542970369285968
445,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0034636244961215,0.07878424315136973,0.049590081983603276,96,0,17.531900006351478,0.22392303143437872,4.81358630464913,0.007830203865193742,12.527857451838486,0.001903751766367956,-8.516581616280064,22.325500558038016,0.000172627881556802,-14.307966117484739,True,-421.46680786369876,-427.730736589618,-432.62955814271777,5.736128477379486,2.8603123466821456
445,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.162512477292779,0.030193961207758448,0.015996800639872025,100,0,219.5879691531883,0.2203273266440707,4.854413086612302,0.007522015811117625,9.624087610542915,0.008131224064866572,-5.612811774984493,27.410645031537797,1.6418316089323153e-05,-19.39311059098452,True,-432.86826776420355,-437.680311569475,-446.57359027997245,233.6246668158189,2.434836969387482
446,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0122969271278253,0.07358528294341132,0.046390721855628876,96,0,25.40372829059381,0.2659755248748479,6.79132606391528,0.0010288119079716466,16.286623079470132,0.00029067302739153926,-12.27534724391171,25.89306881961795,3.32550686522987e-05,-17.875534379064675,True,-419.6830237329079,-427.82633527264295,-432.62955814271686,15.549928682124945,3.331623941706515
446,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.199880029929339,0.022395520895820836,0.009598080383923215,100,0,223.53517747014428,0.2048331434306818,4.1956616647694265,0.01471077031064419,8.665973703053282,0.01312827665802474,-4.6546978674948605,28.09985902590506,1.1904950864976868e-05,-20.082324585351785,True,-432.5236607670198,-436.85664761854645,-446.57359027997234,239.16438180374385,2.3194755685049713
447,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9830790166624706,0.09338132373525294,0.060587882423515295,96,0,22.709361755933013,0.24203422216328627,5.623734211025953,0.0034188411942968474,13.473582782803987,0.0011864479027432738,-9.462306947245565,21.23766852602023,0.0002840935881869015,-13.220134085466952,True,-422.01072387971124,-428.74751527111323,-432.62955814272135,11.098160076384275,2.9706860900292953
447,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1954045349854687,0.022795440911817635,0.009998000399920015,100,0,225.33329691964627,0.2306991923023506,5.322211732895694,0.004665084378900878,10.903882916516068,0.004287971686239102,-6.892607080957646,31.10805732468134,2.9098786856383206e-06,-23.090522884128063,True,-431.0195616176303,-436.47150307588834,-446.573590279971,237.73711905951998,2.5790444758512745
448,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.992569233657656,0.08678264347130574,0.05558888222355529,96,0,13.584566777101761,0.24188072990396048,5.616603599891778,0.0034439244615414167,14.359538207553669,0.0007618437286838933,-10.348262371995247,24.18351621576744,7.338615766890557e-05,-16.165981775214163,True,-420.5378000348327,-427.7175691386095,-432.6295581427164,3.9599502452260604,3.099768246592572
448,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1972031652616164,0.022595480903819236,0.009998000399920015,100,0,221.56744760189304,0.22332091985710065,4.987223324582157,0.006568757273380147,9.80983152900933,0.007410067247310961,-5.798555693450908,30.484569243415535,3.899482842174937e-06,-22.46703480286226,True,-431.3313056582641,-436.2362214227688,-446.5735902799719,233.93124745815967,2.453970635057041
449,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.019016334516754,0.0691861627674465,0.04279144171165767,96,0,12.93795559259417,0.18250785532835082,3.197675256629206,0.040445421401311285,8.880950288624717,0.011790335077982134,-4.869674453066295,16.798116806227654,0.0021155321538715195,-8.780582365674377,True,-424.92364692016656,-429.3641220644789,-433.3227053232804,359.40641178741896,2.4115774233779907
449,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1988720045857124,0.022595480903819236,0.009998000399920015,100,0,224.81292765045123,0.17470301611967065,3.0521143841309906,0.0468758375369843,6.309166035566818,0.04265618415498435,-2.2978902000083963,26.800527858748637,2.181271732927362e-05,-18.78299341819536,True,-433.1733263505988,-436.3279093683822,-446.57359027997313,239.44970828343412,2.0424604115996297
450,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.011655812996977,0.07398520295940812,0.046390721855628876,96,0,18.237500461706716,0.2339080116396549,5.252443959284826,0.005000552572337853,13.403853885904368,0.0012285422894458382,-9.392578050345946,22.79850830470707,0.00013891923587723776,-14.780973864153793,True,-421.9234511709246,-428.62537811387676,-433.3227053232781,7.403476881036025,2.970838039740095
450,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1982302932408824,0.022595480903819236,0.009998000399920015,100,0,222.49706583094658,0.1878961038886507,3.5304945856534613,0.028890834092730706,7.134794785704457,0.028229227746858102,-3.1235189501460354,28.88333612971121,8.255767666378676e-06,-20.865801689157934,True,-432.13192221511645,-435.6993196079687,-446.57359027997205,236.6450496857615,2.1403539970659606
451,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9787650505917587,0.09678064387122576,0.0627874425114977,96,0,18.04117753255588,0.2111989794790946,4.282080857569058,0.013459104520350037,11.66847226063453,0.0029256572276708187,-7.657196425076108,22.19499402798408,0.00018327946458194613,-14.177459587430803,True,-421.5320611287246,-427.36629725904186,-432.62955814271663,5.236667136830936,2.7571729281231088
451,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.2075442401169503,0.021595680863827234,0.008998200359928014,100,0,228.57975764873345,0.2314709216661138,5.357878757696019,0.004498002259755377,11.064333342228338,0.003957405397468953,-7.053057506669916,32.75022334082587,1.343714381908276e-06,-24.732688900272592,True,-430.1984786095592,-435.73064528067334,-446.5735902799721,240.14279234261176,2.5951360878603826
452,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0082866060166404,0.07598480303939212,0.04819036192761448,96,0,13.118748634004595,0.21876825294260097,4.594516655573552,0.009790742847328589,12.29555642873322,0.0021382271788719883,-8.284280593174799,20.73970489133285,0.00035660311563961376,-12.722170450779572,True,-422.259705697052,-428.40748391141864,-432.62955814271845,1.555639546473151,2.832681602162961
452,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.194780175999633,0.022795440911817635,0.010397920415916816,100,0,223.67054539944385,0.23551830647934976,5.546887268690092,0.0037070668995311047,11.238549359576837,0.003627271088095028,-7.227273524018415,31.722463517122947,2.1799366295142408e-06,-23.70492907656967,True,-430.71235852140916,-436.3316332011976,-446.57359027997063,235.42477575227963,2.619512336006521
453,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9880325601393296,0.08958208358328335,0.057388522295540895,96,0,27.247668389501637,0.1930838594973988,3.5790121726474795,0.027488365895254562,9.163777236183932,0.010235546991202717,-5.1525014006255105,20.343131294479008,0.00042722750902533823,-12.325596853925731,True,-422.4579924954779,-427.0398811135699,-432.6295581427174,11.889097001842476,2.44044970229105
453,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.2039075207926455,0.022195560887822437,0.009398120375924815,100,0,227.62865005180035,0.23843508029792837,5.685128751667954,0.003217710875675585,11.783671114208005,0.002761902411677096,-7.772395278649583,31.577176644441465,2.3340889059655804e-06,-23.55964220388819,True,-430.7850019577522,-436.6768375148562,-446.5735902799729,241.18308476682557,2.6819627400435255
454,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.99442952073752,0.08558288342331534,0.05378924215156969,96,0,28.468398111142747,0.23643425608291468,5.366511115150203,0.004449593805440395,12.924292656202965,0.0015614407471018143,-8.913016820644543,22.591849422475434,0.00015275781059184647,-14.574314981922157,True,-421.3336334314836,-427.79577975958506,-432.6295581427213,16.74261239797153,2.9014976438345323
454,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1670745043604778,0.028394321135772844,0.015196960607878424,100,0,222.13469218734176,0.2473225292469476,6.116843347310724,0.0020665630694924357,12.147871319745263,0.002302095094844306,-8.136595484186842,32.59283450474686,1.447145058543438e-06,-24.575300064193584,True,-430.2771730275988,-436.3511086874714,-446.5735902799722,232.9082152945255,2.728661698349611
455,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0012089219535962,0.08038392321535692,0.04999000199960008,96,0,19.127123815963824,0.22953901651604255,5.058063369902597,0.0061001112390915435,12.81504207194348,0.0016491075173699068,-8.803766236385059,22.554732268976522,0.00015538436771635517,-14.537197828423245,True,-421.35219200822917,-427.7597130442009,-432.6295581427174,6.716404284743792,2.8945666897426987
455,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1973315825158126,0.022595480903819236,0.009998000399920015,100,0,228.85837446869928,0.23764377757744085,5.647456502127618,0.0033443087688185195,11.718172898316084,0.0028538496288975147,-7.706897062757662,28.68836222794073,9.043676332057443e-06,-20.670827787387452,True,-432.2294091660005,-438.08849561515854,-446.57359027997086,240.5976866536412,2.6744442592754694
