event_type,event_label,event_short_label,event_index,published_start_age_ka,age_error_2sigma_kyr,age_sigma_kyr,sampling_lower_bound_ka,sampling_upper_bound_ka,truncated_gaussian_mass_kept,sample_mean_age_ka,sample_std_age_ka,sample_q025_age_ka,sample_q500_age_ka,sample_q975_age_ka,mean_minus_published_ka,std_over_requested_sigma
strong_monsoon_start,Strong monsoon starts,Strong,23,75.28,1.2654453122236136,0.6327226561118068,74.01455468777638,75.7625,0.7543921354730988,75.07391261546137,0.4064173986796859,74.217140773618,75.10334096190807,75.70611183893001,-0.20608738453863396,0.6423310351761277
strong_monsoon_start,Strong monsoon starts,Strong,24,76.245,1.269270014170808,0.634635007085404,75.7625,77.51427001417082,0.7537061082321417,76.44070044010179,0.42735159820709157,75.79313703808229,76.40271063534377,77.34838163670176,0.19570044010178833,0.6733816972526101
strong_monsoon_start,Strong monsoon starts,Strong,25,84.13,1.3009578647113191,0.6504789323556596,82.82904213528867,84.565,0.7254185663670746,83.89109426885102,0.42988273316282155,83.01087387411893,83.95825409760371,84.53123326583955,-0.23890573114897506,0.6608711086245855
strong_monsoon_start,Strong monsoon starts,Strong,26,85.0,1.304502271859638,0.652251135929819,84.565,86.30450227185963,0.7248385797716621,85.26145023893663,0.4312653469415414,84.60669031113845,85.20769699878258,86.20078623464514,0.2614502389366322,0.6611952408894612
strong_monsoon_start,Strong monsoon starts,Strong,27,89.79,1.3241905902235755,0.6620952951117878,88.46580940977643,91.11419059022359,0.9544997361036422,89.7491593610592,0.5747078608091599,88.63387797314532,89.75649402842427,90.85011286174479,-0.04084063894080714,0.868013811685713
strong_monsoon_start,Strong monsoon starts,Strong,28,105.15,1.3893512486655026,0.6946756243327513,103.7606487513345,106.53935124866551,0.954499736103642,105.20316088432523,0.6005641551706622,103.98700428601194,105.23077051071397,106.37868276894096,0.053160884325222924,0.864524584042394
strong_monsoon_start,Strong monsoon starts,Strong,29,108.55,1.4042028463785103,0.7021014231892552,107.14579715362149,109.95420284637851,0.9544997361036416,108.54219752832776,0.6071140569896669,107.42680564489145,108.4996272216054,109.74865185037883,-0.007802471672235356,0.8647099079102936
strong_monsoon_start,Strong monsoon starts,Strong,30,128.55,1.494835282845229,0.7474176414226145,127.05516471715478,129.5,0.8753932015024024,128.42441816334681,0.5611224860299643,127.25740846695946,128.44295060943224,129.36717886345366,-0.1255818366531969,0.7507482496157556
strong_monsoon_start,Strong monsoon starts,Strong,31,130.45,1.5037438761934758,0.7518719380967379,129.5,131.95374387619347,0.8740474368344254,130.5418840177713,0.5900788980427975,129.59482093728795,130.4866792882758,131.73970336354526,0.09188401777132071,0.7848130354971119
strong_monsoon_start,Strong monsoon starts,Strong,32,147.65,1.5868448862616598,0.7934224431308299,146.06315511373833,148.35000000000002,0.788430092758503,147.45189088050543,0.570194858767295,146.23951793475678,147.50908362921848,148.30227719272597,-0.19810911949457477,0.7186522938742658
strong_monsoon_start,Strong monsoon starts,Strong,33,149.05,1.5938077036944844,0.7969038518472422,148.35000000000002,150.4,0.7650092493841509,149.24216514056013,0.5174067641472356,148.4232499505797,149.1983881446813,150.2798080996665,0.19216514056012102,0.6492712551807528
strong_monsoon_start,Strong monsoon starts,Strong,34,151.75,1.6073223844873759,0.8036611922436879,150.4,153.3573223844874,0.9307529527834058,151.772837330476,0.6808246391233345,150.5876280095,151.7433304984368,153.1355087405264,0.022837330475994122,0.8471538077166395
strong_monsoon_start,Strong monsoon starts,Strong,35,157.05,1.6341853779517461,0.8170926889758731,155.41581462204826,157.60000000000002,0.7268138355623447,156.72205479859616,0.5350338241563687,155.6467844285169,156.78443608669596,157.5503934374569,-0.32794520140384975,0.6548018742242926
strong_monsoon_start,Strong monsoon starts,Strong,36,158.15,1.639816726836468,0.819908363418234,157.60000000000002,159.325,0.6729116605252016,158.33167179298252,0.4541613790382287,157.64884389178098,158.2958547366265,159.2182031160146,0.18167179298251313,0.5539172416107696
strong_monsoon_start,Strong monsoon starts,Strong,37,160.5,1.651912439504206,0.825956219752103,159.325,162.15,0.8996975604195803,160.59140503865984,0.68429287202924,159.4084601751571,160.60322865482465,161.90250024301665,0.09140503865984329,0.8284856456854568
strong_monsoon_start,Strong monsoon starts,Strong,38,163.8,1.6690487185213503,0.8345243592606751,162.15,165.46904871852135,0.9532388944327014,163.81247044438138,0.7378249501451126,162.44396929500195,163.79687267490476,165.22362875084315,0.012470444381364132,0.8841263193308931
strong_monsoon_start,Strong monsoon starts,Strong,39,168.75,1.69508687338656,0.84754343669328,167.05491312661343,169.15,0.6587694186750004,168.3728116661961,0.5109237123257229,167.22016871448724,168.4391247845661,169.10685148503987,-0.3771883338039004,0.6028289409202546
strong_monsoon_start,Strong monsoon starts,Strong,40,169.55,1.6993330350664886,0.8496665175332443,169.15,171.2493330350665,0.6583484209548963,169.91926392054302,0.509215081508151,169.19406983613592,169.85166207792992,170.9939122223281,0.3692639205430055,0.5993116958245059
strong_monsoon_start,Strong monsoon starts,Strong,41,173.15,1.718572776565044,0.859286388282522,171.43142722343495,174.7,0.941620288289595,173.13486483755653,0.7639325540921452,171.64641059279697,173.18083116024644,174.49119486641342,-0.015135162443471017,0.8890313689467804
strong_monsoon_start,Strong monsoon starts,Strong,42,176.25,1.7353147967798348,0.8676573983899174,174.7,177.1,0.7993546910073295,176.0574704982385,0.5840596318063657,174.94402916558505,176.0805302404454,177.01698942924585,-0.19252950176149852,0.6731454522144171
strong_monsoon_start,Strong monsoon starts,Strong,43,177.95,1.7445650340207481,0.8722825170103741,177.1,179.69456503402074,0.8123345148526029,178.12674191490083,0.6024345030300686,177.17664979473363,178.0773166091932,179.36480172169064,0.17674191490084468,0.6906414966275243
strong_monsoon_start,Strong monsoon starts,Strong,44,182.55,1.7698430970728762,0.8849215485364381,180.78015690292713,184.3198430970729,0.954499736103642,182.50283895562907,0.78718713530286,180.98303694055892,182.4567081197068,183.91889038785064,-0.04716104437093804,0.8895558443624523
strong_monsoon_start,Strong monsoon starts,Strong,45,190.65,1.8152480610294899,0.9076240305147449,188.83475193897053,191.7,0.8535864514044378,190.48615944354972,0.7109761953129285,189.10095564005607,190.49805379778866,191.62238828266433,-0.16384055645028184,0.783337782396208
strong_monsoon_start,Strong monsoon starts,Strong,46,192.75,1.8272086681819513,0.9136043340909756,191.7,194.57720866818195,0.852032486998164,192.90387161903357,0.6857085736744771,191.81178436945495,192.84827924417522,194.40509895820742,0.15387161903356628,0.7505531093575079
strong_monsoon_start,Strong monsoon starts,Strong,47,198.95,1.862982733400893,0.9314913667004465,197.0870172665991,200.81298273340087,0.9544997361036405,198.94221977409816,0.7858362794724796,197.46245423688777,198.91315152917315,200.4369257851722,-0.007780225901825588,0.843632380894833
strong_monsoon_start,Strong monsoon starts,Strong,48,219.05,1.9838468409973211,0.9919234204986606,217.06615315900268,221.03384684099734,0.9544997361036427,219.04133225332578,0.8823872593804652,217.3226587080895,219.10085493463163,220.63511248166873,-0.008667746674234422,0.8895719580215888
