realization_id,catalogue_kind,event_type,event_label,n_events,lohmann_event_count_ES,lohmann_poisson_ES_p_value,lohmann_fixed_n_ES_p_value,rayleigh_pre_n_phase_events_used,rayleigh_pre_n_extrapolated,rayleigh_pre_mean_phase_deg,rayleigh_pre_mean_resultant_length,rayleigh_pre_z,rayleigh_pre_p_value,n_hazard_bins_after_history_filter,n_hazard_events_after_history_filter,precession_phase_after_adjusted_climate_LR_statistic,precession_phase_after_adjusted_climate_LR_p_value,precession_phase_after_adjusted_climate_delta_AICc,precession_phase_after_adjusted_climate_bits_per_event,full_vs_adjusted_baseline_LR_statistic,full_vs_adjusted_baseline_LR_p_value,full_vs_adjusted_baseline_delta_AICc,full_model_converged,full_model_log_likelihood,adjusted_climate_model_log_likelihood,adjusted_baseline_log_likelihood,stationary_log_likelihood,full_model_pre_phase_preferred_deg,full_model_pre_phase_rate_ratio_max_vs_min
82,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9981448990825876,0.08218356328734253,0.051989602079584085,96,0,19.739680199378597,0.23466221528928713,5.286370107309671,0.0048299509041495456,3175,95,16.441812218529208,0.000268971237125164,-12.425380937558316,0.12484484710999819,28.193362371857233,1.1396477343449861e-05,-20.1655662637545,True,-408.30454868960487,-416.5254547988695,-422.4012298755335,-428.3726718739947,1.2518987584791808,3.548793573131318
82,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.212833280447442,0.020795840831833633,0.008598280343931213,100,0,227.93062702722608,0.1998970418238962,3.9958827329944504,0.018021049986711515,3175,99,10.643648504926887,0.0048838362435452,-6.627217223955995,0.07755322684355176,33.123794985534346,1.1267582508286984e-06,-25.09599887743161,True,-421.17839381128033,-426.5002180637438,-437.7402913040475,-442.32636305803,236.85254644553996,2.673408282997476
83,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0137386876395107,0.07258548290341932,0.04599080183963208,96,0,22.240823050737166,0.256936519436923,6.337572001954591,0.0016421970009787314,3175,95,20.497997323982077,3.539292339192221e-05,-16.481566043011185,0.15564399519717992,35.91113084018366,3.018100949700408e-07,-27.883334732080925,True,-404.57739415641623,-414.82639281840727,-422.53295957650806,-428.37267187399164,3.565166523784844,4.118954001840093
83,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1956799310376347,0.022795440911817635,0.009998000399920015,100,0,217.58561650210828,0.20067112111065652,4.026889884780778,0.017462459102734838,3175,98,9.93708895868258,0.006953261288386525,-5.920657677711688,0.07314382123246853,34.12026632396169,7.040431143359806e-07,-26.092470215858953,True,-416.8497708639611,-421.8183153433024,-433.90990402594196,-438.8533524003085,226.9027144149436,2.583935639189016
84,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.004429149190481,0.07838432313537293,0.04939012197560488,96,0,24.360321217874695,0.2161680459026062,4.485947910657721,0.010936185493071104,3175,95,14.565154471704204,0.0006874116568193677,-10.548723190733313,0.11059513750583876,27.674005605324965,1.4521524618627329e-05,-19.64620949722223,True,-407.9494924073742,-415.2320696432263,-421.78649521003666,-428.37267187399385,5.641855085285285,3.28199098542463
84,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.18279109192418,0.02539492101579684,0.01199760047990402,100,0,227.03433300397265,0.21073808847337142,4.441054193341052,0.011461454918536722,3175,98,11.968469903028563,0.0025181394805304787,-7.952038622057671,0.08809618457208225,35.746988368566235,3.262063531698897e-07,-27.7191922604635,True,-418.00843226679245,-423.99266721830674,-435.88192645107557,-438.85335240030906,234.4196411631665,2.8394535845871607
85,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0182175781716447,0.06938612277544491,0.04299140171965607,96,0,11.91635748448983,0.22381865685437632,4.809099950985318,0.007866138434505114,3175,95,16.651291582866634,0.00024222444779058134,-12.634860301895742,0.12643545153156754,30.70062759871064,3.523461363639807e-06,-22.672831490607905,True,-405.271007659235,-413.5966534506683,-420.62132145859033,-428.372671873993,352.8528465516578,3.549345819478865
85,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1849691099159005,0.02499500099980004,0.011597680463907219,100,0,223.71696048966268,0.23191428193890298,5.378423416723698,0.004404477195103464,3175,98,13.911238764651557,0.0009532633235738203,-9.894807483680665,0.10239630193053628,38.75848142848827,7.81431103277076e-08,-30.730685320385533,True,-414.8840681160726,-421.8396874983984,-434.26330883031676,-438.8533524003061,229.3900293808428,3.142877704892606
86,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.998951676237876,0.08158368326334733,0.05158968206358728,96,0,14.696705834985755,0.20812603898467819,4.158379017931371,0.015264004535347531,3175,95,15.04002700402043,0.0005421252460155834,-11.023595723049539,0.11420090722913878,27.822383036926794,1.35506034194255e-05,-19.79458692882406,True,-406.65830030136976,-414.17831380338,-420.56949181983316,-428.3726718739961,352.932159132771,3.3339603238511852
86,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.177762278301581,0.026394721055788842,0.01279744051189762,100,0,215.27635524809315,0.25230848208130136,6.365957013017037,0.0015998675364948894,3175,98,14.99466309886543,0.000554562219355955,-10.978231817894539,0.11037105149251987,37.5885790989862,1.3623342529948002e-07,-29.560782990883467,True,-416.433251418331,-423.9305829677637,-435.2275409678241,-439.5464995808677,219.47688615778597,3.2854110511528614
87,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9710088397825944,0.10397920415916817,0.06718656268746251,96,0,13.628417992969885,0.2231147244019942,4.778897303517872,0.008112360237490754,3175,94,20.003683585785097,4.531638945011836e-05,-15.987252304814206,0.15350646334427723,36.83825276177197,1.944933422461016e-07,-28.810456653669235,True,-399.2624268695544,-409.26426866244697,-417.6815532504404,-424.858204131339,354.0436529149365,4.087616996735852
87,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.2127786309503388,0.020795840831833633,0.008598280343931213,100,0,229.19916962714507,0.19627657218987463,3.8524492790607066,0.0208452951545724,3175,98,9.624619073215285,0.008129063630891208,-5.608187792244394,0.07084382758863789,29.093369809297087,7.483294077972874e-06,-21.065573701194353,True,-419.88356481452735,-424.695874351135,-434.4302497191759,-438.8533524003097,238.77910267815514,2.5824640709240567
88,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9859227245898987,0.09038192361527694,0.0591881623675265,96,0,25.304833033236278,0.23098162133327602,5.121840901799895,0.0057151269263236324,3175,95,17.829155246323126,0.00013441512175294963,-13.812723965352234,0.13537912556373588,33.51238405788365,9.380545564055293e-07,-25.484587949780916,True,-404.14155029921767,-413.05612792237923,-420.8977423281595,-428.3726718739955,1.0659298490768532,3.749410269250706
88,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.167297703895463,0.028394321135772844,0.015196960607878424,100,0,212.69377915426065,0.25629658313898074,6.5687938528716465,0.0012985544181162156,3175,98,17.10477056908519,0.00019308398958169942,-13.088339288114298,0.12590289630389132,44.037964270585235,6.30033550934993e-09,-36.0101681624825,True,-412.48151429625426,-421.03389958079686,-434.5004964315469,-438.8533524003105,217.11686674032782,3.5302629177879354
89,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.001853381811524,0.07978404319136173,0.04979004199160168,96,0,17.96892310429885,0.27188139701886577,7.096271428313291,0.0007508577765676801,3175,95,20.823951812916107,3.007020010165468e-05,-16.807520531945215,0.1581190105905516,31.52026745372177,2.3973882246336994e-06,-23.492471345619037,True,-406.8824927440912,-417.2944686505493,-422.6426264709521,-428.37267187399385,2.7486656893639947,4.252275736642698
89,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1967444709291715,0.022795440911817635,0.009998000399920015,100,0,231.29486860555366,0.2197216530454603,4.8277604817029625,0.0077292903272208075,3175,98,12.466403299344961,0.0019631564848490326,-8.44997201837407,0.09176131743717748,36.73108227175783,2.0463337382923335e-07,-28.703286163655093,True,-416.6867475546494,-422.9199492043219,-435.0522886905283,-438.8533524003078,237.06011997175656,2.9383629600335053
90,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9705997725055444,0.10397920415916817,0.06758648270345931,96,0,12.721020025490835,0.2462587914909613,5.821765669112521,0.0027903657815201406,3175,95,19.91235651820648,4.74336692779443e-05,-15.895925237235588,0.15119714737489218,32.498534456336756,1.5128767833295097e-06,-24.470738348234022,True,-407.37636737790626,-417.3325456370095,-423.62563460607464,-428.3726718739929,354.0270098890663,4.108426572195332
90,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1759105278669355,0.02659468106378724,0.012997400519896021,100,0,217.7387732279059,0.21599241369887123,4.665272277546434,0.009121696512985314,3175,99,13.171894702303689,0.001379619763945913,-9.155463421332797,0.09597488467739972,39.17589788091243,6.40729833328904e-08,-31.148101772809696,True,-418.285839317614,-424.8717866687658,-437.8737882580702,-442.32636305802646,224.34078996941443,3.015066777280032
91,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9665044196178794,0.10697860427914417,0.06998600279944012,96,0,10.913760134219078,0.19168546298628908,3.527358405145728,0.028965936373281525,3175,95,14.286511676086093,0.0007901752212526077,-10.270080395115201,0.10847936603521938,28.355136068495312,1.056726562435699e-05,-20.327339960392578,True,-406.1366257807583,-413.27988161880137,-420.314193815006,-428.37267187399345,349.5709370427572,3.2448072913214765
91,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1872002489610187,0.02399520095980804,0.011397720455908818,100,0,228.16299963537728,0.2268159533685795,5.144547670249763,0.005593918664336486,3175,98,12.93235380419867,0.0015551599108180204,-8.915922523227778,0.09519103418540276,31.054415865808664,2.984137061861662e-06,-23.02661975770593,True,-418.170363899301,-424.6365408014003,-433.6975718322053,-438.85335240030867,235.44580918353827,3.007595724415123
92,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.979742620869881,0.09598080383923216,0.0625874825034993,96,0,12.092330431845614,0.24428431426049632,5.728783314597209,0.0030696892913158174,3175,94,22.765927217663034,1.1387849448411984e-05,-18.749495936692142,0.17470367179873159,36.76374415468263,2.0148842988657626e-07,-28.735948046579892,True,-399.03533124633884,-410.41829485517036,-417.41720332368016,-424.85820413134127,353.6437325379786,4.6134982278664
92,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1829388228313786,0.02519496100779844,0.01199760047990402,100,0,229.4187321139998,0.2276666745067467,5.183211468096095,0.0053772648397648155,3175,98,13.10258472946498,0.001428268561125173,-9.086153448494088,0.0964440510817683,33.33271659455329,1.0210325616035342e-06,-25.304920486450555,True,-418.3460826161767,-424.8973749809092,-435.01244091345336,-438.85335240030895,238.07716480269983,3.0105248622220477
93,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0041878116242353,0.07838432313537293,0.04939012197560488,96,0,13.074970520223513,0.2483915333030263,5.923041966396329,0.0025148242185338903,3175,95,18.42711515364533,9.967879648115936e-05,-14.41068387267444,0.13991951394765256,29.877401401182738,5.18391216553709e-06,-21.849605293080003,True,-408.1309211178783,-417.34447869470097,-423.06962181846967,-428.37267187399425,356.7417035519944,3.8816389440516708
93,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1802411581240735,0.025994801039792043,0.01219756048790242,100,0,226.90303278011947,0.2206997860026689,4.8708395541623855,0.007397032994072134,3175,98,13.202458270759735,0.0013586969882465926,-9.186026989788843,0.09717918915698238,37.82792206451131,1.2159864785457595e-07,-29.80012595640858,True,-415.7983456191668,-422.3995747545467,-434.71230665142247,-438.85335240030827,232.45723811965019,3.0446045235980863
94,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.012537292272971,0.07318536292741452,0.046390721855628876,96,0,14.968059758155512,0.22418862540429305,4.825011817023977,0.007739424070226221,3175,95,16.19064524407679,0.0003049622309308545,-12.174213963105899,0.12293770317064245,29.514034831155072,6.145861685319175e-06,-21.486238723052338,True,-407.46961451931764,-415.56493714135604,-422.2266319348952,-428.37267187399385,355.887414546007,3.5116198088487005
94,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1686550061348315,0.027994401119776045,0.015196960607878424,100,0,219.898201588936,0.1812184049819607,3.2840110304205923,0.0370786448062509,3175,99,8.90610227266177,0.01164298837559238,-4.889670991690878,0.06489287667888416,32.29123513313198,1.6680171687151548e-06,-24.263439025029243,True,-421.435838274344,-425.8888894106749,-437.58145584091,-442.3263630580286,232.38769890457382,2.4372393449257763
95,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9873836185323097,0.08998200359928014,0.05818836232753449,96,0,17.280237141004466,0.24238578509342287,5.640083406274078,0.0033620136247608885,3175,95,18.527591288505732,9.479483396266524e-05,-14.51116000753484,0.14068244248181463,32.345526956913545,1.6259165532458098e-06,-24.31773084881081,True,-404.9602733384361,-414.22406898268895,-421.13303681689285,-428.3726718739931,358.59795036770015,3.834568315531431
95,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.2043098651548134,0.021995600879824034,0.009398120375924815,100,0,219.10772606058796,0.23286626464101368,5.422669720785862,0.00420957400961589,3175,98,12.390224930335421,0.0020393738282753465,-8.37379364936453,0.09120059215558017,33.374339120872605,1.0011811877148044e-06,-25.34654301276987,True,-418.4732590079614,-424.6683714731291,-435.1604285683977,-438.85335240030815,227.1374280241592,2.905558085878339
96,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9879514540233854,0.08958208358328335,0.057388522295540895,96,0,11.619511328662517,0.23761392397935222,5.420196179411076,0.004211615772327323,3175,95,17.868942330297727,0.00013176755097956807,-13.852511049326836,0.13568123413606006,30.041808638618477,4.7994466407786985e-06,-22.014012530515743,True,-407.81641590484,-416.7508870699889,-422.83732022414927,-428.3726718739944,354.0376489896558,3.743703917959162
96,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1741313636465223,0.02659468106378724,0.013197360527894421,100,0,224.7553639562075,0.2221151236095013,4.933512813606405,0.006938864947133561,3175,99,13.519469970048704,0.0011595364277075149,-9.503038689077812,0.09850743576382084,36.476428510370056,2.3089203227523783e-07,-28.44863240226732,True,-419.9187833931801,-426.67851837820444,-438.1569976483651,-442.3263630580285,232.35241284840703,3.04237985768239
97,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9903831998303851,0.08838232353529295,0.05618876224755049,96,0,27.061402576911444,0.22026105355690953,4.657433444543978,0.009182415571911426,3175,95,14.65745538895203,0.0006564082078556698,-10.641024107981139,0.11129599053522267,26.163820171814677,2.9326497916934663e-05,-18.136024063711943,True,-410.04148887639457,-417.3702165708706,-423.1233989623019,-428.37267187399385,6.842360579279804,3.2757210101941006
97,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1700486105769636,0.027794441111777646,0.014397120575884824,100,0,209.05467024284363,0.25679462159715116,6.594347768122405,0.0012648415071175442,3175,99,15.790226018732142,0.0003725597950637725,-11.77379473776125,0.1150529331906098,36.815139756804456,1.9663695261589825e-07,-28.78734364870172,True,-418.3396149704258,-426.2347279797919,-436.74718484882806,-442.32636305802816,215.08348042989374,3.367162727931304
98,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9838106451753394,0.09298140371925614,0.059988002399520096,96,0,22.109133710944423,0.19632726496508182,3.700261916992267,0.024307949141891185,3175,95,12.46561394835203,0.0019639314475286608,-8.449182667381137,0.09465304960486191,24.74261258488366,5.6673988854433834e-05,-16.714816476780925,True,-411.2915662357657,-417.5243732099417,-423.6628725282075,-428.3726718739913,359.744528253551,2.9951174179786544
98,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.175373225399251,0.02659468106378724,0.012997400519896021,100,0,225.38153615801536,0.20117273826277862,4.047047062014443,0.01710860326855648,3175,99,11.388029679649435,0.003366051646242933,-7.371598398678543,0.08297704012286147,34.32377513865413,6.395108430793958e-07,-26.295979030551393,True,-420.8870530798441,-426.58106791966884,-438.0489406491712,-442.32636305802686,232.0521640730936,2.779165153393666
99,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9937826612310916,0.08578284343131373,0.05438912217556489,96,0,22.07721097580204,0.23985490070165394,5.522915845497626,0.0037909983117345504,3175,95,17.124663414154156,0.00019117301407617671,-13.108232133183265,0.130029826234173,29.048631237214636,7.641565447295544e-06,-21.0208351291119,True,-409.24802198562827,-417.81035369270535,-423.7723376042356,-428.3726718739949,3.0755156060515003,3.613419790549206
