dataset_id,window_center_ka,observed_event_count,expected_event_count,fixed_n_mc_q025,fixed_n_mc_q500,fixed_n_mc_q975
rousseau2023_weak_monsoon_starts,505.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,505.59999999999826,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,505.79999999999825,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,505.99999999999824,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,506.1999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,506.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,506.59999999999826,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,506.79999999999825,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,506.99999999999824,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,507.1999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,507.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,507.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,507.79999999999825,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,507.99999999999824,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,508.1999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,508.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,508.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,508.79999999999825,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,508.99999999999824,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,509.1999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,509.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,509.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,509.79999999999825,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,509.99999999999824,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,510.1999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,510.3999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,510.5999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,510.79999999999825,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,510.99999999999824,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,511.1999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,511.3999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,511.5999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,511.7999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,511.99999999999824,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,512.1999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,512.3999999999983,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,512.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,512.7999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,512.9999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,513.1999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,513.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,513.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,513.7999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,513.9999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,514.1999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,514.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,514.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,514.7999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,514.9999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,515.1999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,515.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,515.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,515.7999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,515.9999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,516.1999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,516.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,516.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,516.7999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,516.9999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,517.1999999999982,2.0,2.9375,0.0,3.0,6.0249023
rousseau2023_weak_monsoon_starts,517.3999999999982,2.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,517.5999999999982,2.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,517.7999999999982,2.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,517.9999999999982,2.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,518.1999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,518.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,518.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,518.7999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,518.9999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,519.1999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,519.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,519.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,519.7999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,519.9999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,520.1999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,520.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,520.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,520.7999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,520.9999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,521.1999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,521.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,521.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,521.7999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,521.9999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,522.1999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,522.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,522.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,522.7999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,522.9999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,523.1999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,523.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,523.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,523.7999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,523.9999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,524.1999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,524.3999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,524.5999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,524.7999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,524.9999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,525.1999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,525.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,525.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,525.7999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,525.9999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,526.1999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,526.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,526.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,526.7999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,526.9999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,527.1999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,527.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,527.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,527.7999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,527.9999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,528.1999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,528.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,528.5999999999982,2.0,2.9375,0.0,3.0,6.0249023
rousseau2023_weak_monsoon_starts,528.7999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,528.9999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,529.1999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,529.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,529.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,529.7999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,529.9999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,530.1999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,530.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,530.5999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,530.7999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,530.9999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,531.1999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,531.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,531.5999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,531.7999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,531.9999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,532.1999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,532.3999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,532.5999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,532.7999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,532.9999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,533.1999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,533.3999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,533.5999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,533.7999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,533.9999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,534.1999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,534.3999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,534.5999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,534.7999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,534.9999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,535.1999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,535.3999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,535.5999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,535.7999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,535.9999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,536.1999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,536.3999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,536.5999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,536.7999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,536.9999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,537.1999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,537.3999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,537.5999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,537.7999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,537.9999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,538.1999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,538.3999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,538.5999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,538.7999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,538.9999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,539.1999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,539.3999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,539.5999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,539.7999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,539.9999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,540.1999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,540.3999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,540.5999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,540.7999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,540.9999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,541.1999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,541.3999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,541.5999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,541.7999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,541.9999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,542.1999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,542.3999999999982,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,542.5999999999981,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,542.7999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,542.9999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,543.1999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,543.3999999999982,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,543.5999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,543.7999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,543.9999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,544.1999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,544.399999999998,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,544.5999999999981,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,544.7999999999981,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,544.9999999999981,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,545.1999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,545.399999999998,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,545.5999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,545.7999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,545.9999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,546.1999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,546.399999999998,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,546.5999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,546.7999999999981,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,546.9999999999981,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,547.1999999999981,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,547.399999999998,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,547.5999999999981,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,547.7999999999981,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,547.9999999999981,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,548.1999999999981,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,548.399999999998,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,548.5999999999981,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,548.7999999999981,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,548.9999999999981,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,549.1999999999981,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,549.399999999998,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,549.5999999999981,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,549.7999999999981,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,549.9999999999981,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,550.1999999999981,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,550.399999999998,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,550.5999999999981,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,550.7999999999981,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,550.9999999999981,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,551.1999999999981,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,551.399999999998,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,551.5999999999981,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,551.799999999998,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,551.9999999999981,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,552.1999999999981,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,552.399999999998,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,552.5999999999981,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,552.799999999998,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,552.9999999999981,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,553.1999999999981,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,553.399999999998,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,553.5999999999981,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,553.799999999998,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,553.9999999999981,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,554.1999999999981,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,554.399999999998,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,554.5999999999981,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,554.799999999998,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,554.9999999999981,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,555.1999999999981,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,555.399999999998,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,555.5999999999981,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,555.799999999998,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,555.9999999999981,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,556.1999999999981,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,556.399999999998,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,556.5999999999981,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,556.799999999998,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,556.9999999999981,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,557.199999999998,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,557.399999999998,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,557.5999999999981,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,557.799999999998,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,557.9999999999981,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,558.199999999998,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,558.399999999998,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,558.5999999999981,4.0,2.9375,0.0,3.0,6.0249023
rousseau2023_weak_monsoon_starts,558.799999999998,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,558.9999999999981,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,559.199999999998,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,559.399999999998,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,559.5999999999981,5.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,559.799999999998,5.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,559.9999999999981,5.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,560.199999999998,5.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,560.399999999998,5.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,560.5999999999981,5.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,560.799999999998,5.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,560.9999999999981,5.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,561.199999999998,5.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,561.399999999998,5.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,561.5999999999981,5.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,561.799999999998,5.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,561.9999999999981,5.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,562.199999999998,5.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,562.399999999998,5.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,562.5999999999981,5.0,2.9375,0.0,3.0,6.0249023
rousseau2023_weak_monsoon_starts,562.799999999998,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,562.9999999999981,4.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,563.199999999998,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,563.399999999998,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,563.5999999999981,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,563.799999999998,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,563.9999999999981,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,564.199999999998,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,564.399999999998,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,564.599999999998,3.0,2.9375,0.0,3.0,7.0
