analysis_type,dataset_id,dataset_label,driver_id,driver_label,lag_ka,lr04_control_lag_ka,co2_control_lag_ka,reduced_terms,full_terms,ok,n_bins,n_events,df,loglik_reduced,loglik_full,ll_gain_nats,info_nats_per_bin,info_bits_per_bin,info_bits_per_event,LR_statistic,LR_p_value,delta_AICc_full_minus_reduced,expected_events_reduced,expected_events_full,max_rate_full_per_kyr,converged_reduced,converged_full,LR_q_value_BH
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,4.0,4.0,4.0,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-403.7017056574218,-396.77247458508606,6.929231072335767,0.0022352358297857314,0.0032247636468492017,0.109854585771786,13.858462144671535,0.0009787531695142518,-9.844228116820773,91.00000893593192,91.00004785648053,0.4709846334874986,True,True,0.0011152356834984807
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,4.2,4.2,4.2,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-403.75643014535456,-396.927289901978,6.829140243376571,0.0022029484656053457,0.0031781828266627832,0.10826776662257832,13.658280486753142,0.0010817877921185598,-9.64404645890238,90.99994742936988,90.99997397637156,0.46702501005418684,True,True,0.0011912972815195028
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,4.4,4.4,4.4,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-403.9650351589087,-397.22038959969757,6.744645559211108,0.0021756921158745507,0.003138860226073431,0.1069282055036004,13.489291118422216,0.0011771658409696472,-9.475057090571454,91.00003578487748,91.00001842032657,0.4581712375060079,True,True,0.001229849153595545
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,4.6,4.6,4.6,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-404.1816760776966,-397.4655179993207,6.716158078375884,0.0021665026059277046,0.0031256025656449153,0.10647657091757404,13.432316156751767,0.0012111825550972161,-9.418082128901005,90.99999345245172,91.00000004607483,0.45233418860009117,True,True,0.001229849153595545
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,4.8,4.8,4.8,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-404.31884859401146,-397.5956447168961,6.723203877115338,0.002168775444230754,0.003128881578193468,0.1065882735428544,13.446407754230677,0.0012026787996315305,-9.432173726379915,91.00000128987392,91.00000328093115,0.45894353013389416,True,True,0.001229849153595545
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,5.0,5.0,5.0,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-404.6560687538299,-397.9468139103709,6.709254843459007,0.0021642757559545184,0.0031223899002317964,0.10636712846943483,13.418509686918014,0.001219572558566193,-9.404275659067252,90.99996076563636,91.00001979200748,0.4695845724756124,True,True,0.001229849153595545
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,5.2,5.2,5.2,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-405.0289811869094,-398.32811743043754,6.700863756471847,0.002161568953700596,0.0031184848100433947,0.10623409792455521,13.401727512943694,0.001229849153595545,-9.387493485092932,91.00000447767648,91.00004108432032,0.46942137515706117,True,True,0.001229849153595545
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,5.4,5.4,5.4,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-405.2660502851162,-398.544474434925,6.721575850191186,0.0021682502742552214,0.0031281239180741428,0.10656246314318508,13.443151700382373,0.0012046383877967637,-9.428917672531611,90.99998615574954,91.00008380418697,0.4646776847327394,True,True,0.001229849153595545
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,5.6,5.6,5.6,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-405.3760406992736,-398.64086717275126,6.735173526522317,0.002172636621458812,0.00313445207943238,0.10677803787077339,13.470347053044634,0.0011883689687302527,-9.456113025193872,90.9999919611923,91.00002166605114,0.46889953179757815,True,True,0.001229849153595545
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,5.8,5.8,5.8,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-405.65872597470195,-398.94106152756933,6.71766444713262,0.0021669885313331033,0.0031263036078175263,0.10650045257400365,13.43532889426524,0.001209359441023297,-9.421094866414478,90.99999300734586,90.99980360013609,0.46510476420333124,True,True,0.001229849153595545
