age_ka,d18o_raw,d18o_raw_variant,d18o_no_pre_18_25kyr_precession_component,d18o_no_pre_18_25kyr,d18o_no_pre_15_30kyr_precession_component,d18o_no_pre_15_30kyr
289.0,-9.475266037121456,-9.475266037121456,-0.9452888774232602,-8.529977159698195,-0.7992014728968999,-8.676064564224555
289.1,-9.413614023662198,-9.413614023662198,-0.9426039553396597,-8.471010068322538,-0.7974658008749064,-8.616148222787292
289.2,-9.351962010202975,-9.351962010202975,-0.9391490799321955,-8.412812930270778,-0.7952125957000801,-8.556749414502894
289.3,-9.290309996743716,-9.290309996743716,-0.9349213901377746,-8.355388606605942,-0.7924432170250959,-8.49786677971862
289.4,-9.228657983284494,-9.228657983284494,-0.9299186862358036,-8.29873929704869,-0.7891592792428614,-8.439498704041632
289.5,-9.167005969825235,-9.167005969825235,-0.9241394378725789,-8.242866531952656,-0.7853626471091442,-8.38164332271609
289.6,-9.121711784799317,-9.121711784799317,-0.9175827914826782,-8.204128993316639,-0.7810554314269076,-8.34065635337241
289.7,-9.120644321093083,-9.120644321093083,-0.9102485770944646,-8.21039574399862,-0.7762399848063977,-8.344404336286686
289.8,-9.119576857386848,-9.119576857386848,-0.9021373145073971,-8.21743954287945,-0.7709188975144838,-8.348657959872364
289.9,-9.118509393680615,-9.118509393680615,-0.8932502188294387,-8.225259174851177,-0.765094993426184,-8.353414400254431
290.0,-9.117441929974381,-9.117441929974381,-0.8835892053634763,-8.233852724610905,-0.7587713260906912,-8.35867060388369
290.1,-9.116374466268146,-9.116374466268146,-0.8731568938322952,-8.243217572435851,-0.7519511749235734,-8.364423291344572
290.2,-9.115307002561913,-9.115307002561913,-0.8619566119323047,-8.253350390629608,-0.7446380415361437,-8.37066896102577
290.3,-9.114239538855678,-9.114239538855678,-0.8499923982068718,-8.264247140648806,-0.7368356462122926,-8.377403892643386
290.4,-9.113172075149444,-9.113172075149444,-0.8372690042308034,-8.275903070918641,-0.7285479245423419,-8.384624150607102
290.5,-9.112104611443211,-9.112104611443211,-0.8237918960982067,-8.288312715345004,-0.7197790242227137,-8.392325587220498
290.6,-9.146648614609585,-9.146648614609585,-0.809567255206663,-8.337081359402923,-0.7105333020294364,-8.43611531258015
290.7,-9.185061712846347,-9.185061712846347,-0.7946019783313718,-8.390459734514975,-0.7008153209726926,-8.484246391873654
290.8,-9.22347481108313,-9.22347481108313,-0.7789036769836485,-8.444571134099482,-0.6906298476387936,-8.532844963444337
290.9,-9.261887909319892,-9.261887909319892,-0.7624806760488957,-8.499407233270997,-0.6799818497251217,-8.58190605959477
291.0,-9.300301007556676,-9.300301007556676,-0.7453420116999272,-8.55495899585675,-0.6688764937727186,-8.631424513783958
291.1,-9.338714105793459,-9.338714105793459,-0.7274974285822735,-8.611216677211186,-0.657319143100333,-8.681394962693126
291.2,-9.377127204030222,-9.377127204030222,-0.7089573762688716,-8.66816982776135,-0.6453153559428466,-8.731811848087375
291.3,-9.415540302267004,-9.415540302267004,-0.6897330049823118,-8.725807297284693,-0.632870883796117,-8.782669418470887
291.4,-9.453953400503767,-9.453953400503767,-0.6698361605836022,-8.784117239920166,-0.6199916699693724,-8.833961730534394
291.5,-9.473676746826298,-9.473676746826298,-0.64927937882719,-8.824397367999108,-0.6066838483453886,-8.866992898480909
291.6,-9.462117246361853,-9.462117246361853,-0.6280758788827824,-8.83404136747907,-0.5929537423477785,-8.869163504014073
291.7,-9.450557745897411,-9.450557745897411,-0.6062395561252949,-8.844318189772116,-0.5788078641138178,-8.871749881783593
291.8,-9.438998245432966,-9.438998245432966,-0.5837849741950639,-8.855213271237902,-0.5642529138703218,-8.874745331562645
291.9,-9.427438744968525,-9.427438744968525,-0.5607273563312567,-8.866711388637269,-0.5492957795091983,-8.878142965459327
292.0,-9.41587924450408,-9.41587924450408,-0.5370825759822179,-8.878796668521861,-0.5339435363583943,-8.881935708145685
292.1,-9.404319744039633,-9.404319744039633,-0.5128671466972952,-8.891452597342337,-0.518203447143077,-8.886116296896557
292.2,-9.392760243575193,-9.392760243575193,-0.4880982113054911,-8.904662032269702,-0.502082962130999,-8.890677281444194
292.3,-9.381200743110746,-9.381200743110746,-0.4627935303870877,-8.918407212723658,-0.4855897194551388,-8.895611023655608
292.4,-9.369641242646306,-9.369641242646306,-0.43697147004519626,-8.93266977260111,-0.4687315456058425,-8.900909697040463
292.5,-9.406948442098836,-9.406948442098836,-0.4106509889849754,-8.99629745311386,-0.4515164560838586,-8.955431986014977
292.6,-9.466727189688417,-9.466727189688417,-0.3838516249090592,-9.082875564779357,-0.4339526562048287,-9.032774533483588
292.7,-9.526505937277964,-9.526505937277964,-0.3565934802385223,-9.169912457039441,-0.41604854204499453,-9.11045739523297
292.8,-9.586284684867543,-9.586284684867543,-0.328897207169492,-9.257387477698051,-0.39781270151709924,-9.188471983350444
292.9,-9.64606343245709,-9.64606343245709,-0.3007839920762959,-9.345279440380795,-0.3792539155646996,-9.26680951689239
293.0,-9.705842180046671,-9.705842180046671,-0.2722755392727962,-9.433566640773876,-0.36038115946237836,-9.345461020584294
293.1,-9.76562092763625,-9.76562092763625,-0.2433940541443287,-9.522226873491922,-0.3412036042086397,-9.424417323427612
293.2,-9.825399675225798,-9.825399675225798,-0.21416222566340953,-9.611237449562388,-0.32173061799760244,-9.503669057228196
293.3,-9.885178422815379,-9.885178422815379,-0.18460320830311522,-9.700575214512265,-0.3019717677549657,-9.583206655060414
293.4,-9.944957170404924,-9.944957170404924,-0.15474060336277023,-9.790216567042155,-0.2819368207231193,-9.663020349681805
293.5,-9.732136926147756,-9.732136926147756,-0.1245984397212941,-9.607538486426462,-0.261635746079702,-9.470501180068055
293.6,-9.464272654690598,-9.464272654690598,-0.09420115403426312,-9.370071500656335,-0.24107871657338195,-9.223193938117216
293.7,-9.19640838323359,-9.19640838323359,-0.06357357039143305,-9.132834812842157,-0.22027611016013884,-8.976132273073452
293.8,-8.92854411177643,-8.92854411177643,-0.032740879452145516,-8.895803232324285,-0.1992385116228734,-8.729305600153557
293.9,-8.660679840319423,-8.660679840319423,-0.0017286170767008974,-8.658951223242722,-0.17797671415674432,-8.48270312616268
294.0,-8.392815568862265,-8.392815568862265,0.029437357527574662,-8.42225292638984,-0.15650172090224596,-8.236313847960018
294.1,-8.124951297405104,-8.124951297405104,0.06073088412621261,-8.185682181531316,-0.13482474640768333,-7.990126550997421
294.2,-7.857087025948098,-7.857087025948098,0.09212552422347088,-7.949212550171569,-0.11295721800237629,-7.744129807945722
294.3,-7.5892227544909385,-7.5892227544909385,0.12359458425363178,-7.71281733874457,-0.09091077706163678,-7.498311977429302
294.4,-7.321358483033931,-7.321358483033931,0.1551111391765999,-7.476469622210531,-0.06869728014430934,-7.252661202889621
294.5,-7.309245510744785,-7.309245510744785,0.18664805645611984,-7.495893567200905,-0.046328799983448105,-7.262916710761337
294.6,-7.356345893435403,-7.356345893435403,0.21817802039840073,-7.574523913833804,-0.02381762631052456,-7.332528267124879
294.7,-7.403446276125995,-7.403446276125995,0.24967355682842535,-7.65311983295442,-0.00117626649342234,-7.402270009632573
294.8,-7.450546658816613,-7.450546658816613,0.2811070580807327,-7.731653716897346,0.021582554031619128,-7.472129212848232
294.9,-7.4976470415072045,-7.4976470415072045,0.3124508082809981,-7.810097849788202,0.04444589155399821,-7.542092933061203
295.0,-7.544747424197823,-7.544747424197823,0.34367700889429126,-7.888424433092114,0.06740058412856147,-7.612148008326384
295.1,-7.591847806888442,-7.591847806888442,0.37475780451547597,-7.966605611403918,0.09043325188105494,-7.6822810587694965
295.2,-7.638948189579033,-7.638948189579033,0.40566530887681845,-8.044613498455853,0.11353029759892427,-7.7524784871779575
295.3,-7.686048572269652,-7.686048572269652,0.43637163104750537,-8.122420203317157,0.13667790762700494,-7.822726479896657
295.4,-7.733148954960243,-7.733148954960243,0.4668489017994254,-8.19999785675967,0.1598620530874169,-7.89301100804766
295.5,-7.785636495223384,-7.785636495223384,0.4970693001132525,-8.282705795336637,0.18306849144269857,-7.968704986666083
295.6,-7.841411849850436,-7.841411849850436,0.527005079798577,-8.368416929649014,0.20628276842087506,-8.047694618271311
295.7,-7.897187204477457,-7.897187204477457,0.5566285962015665,-8.453815800679024,0.22949022032076133,-8.126677424798219
295.8,-7.952962559104509,-7.952962559104509,0.585912332973399,-8.538874892077908,0.2526759767153502,-8.205638535819858
295.9,-8.00873791373153,-8.00873791373153,0.614828928872505,-8.623566842604035,0.27582496357062586,-8.284562877302156
296.0,-8.064513268358581,-8.064513268358581,0.6433512045734692,-8.70786447293205,0.2989219067965796,-8.36343517515516
296.1,-8.120288622985633,-8.120288622985633,0.6714521894552922,-8.791740812440926,0.32195133624658456,-8.442239959232218
296.2,-8.176063977612655,-8.176063977612655,0.6991051483415861,-8.87516912595424,0.3448975901806112,-8.520961567793266
296.3,-8.231839332239707,-8.231839332239707,0.7262836081651819,-8.95812294040489,0.36774482020703303,-8.59958415244674
296.4,-8.287614686866727,-8.287614686866727,0.7529613845295613,-9.040576071396288,0.3904769967169913,-8.678091683583718
296.5,-8.321606888699117,-8.321606888699117,0.7791126081394858,-9.100719496838602,0.4130779148244512,-8.734684803523567
296.6,-8.292951418540651,-8.292951418540651,0.8047117510731882,-9.09766316961384,0.43553120082419294,-8.728482619364843
296.7,-8.264295948382202,-8.264295948382202,0.8297336528685151,-9.094029601250718,0.457820319179047,-8.72211626756125
296.8,-8.235640478223736,-8.235640478223736,0.8541535463954583,-9.089794024619195,0.4799285800466952,-8.71556905827043
296.9,-8.206985008065287,-8.206985008065287,0.8779470834875924,-9.08493209155288,0.5018391473553327,-8.708824155420618
297.0,-8.178329537906821,-8.178329537906821,0.9010903603050515,-9.079419898211873,0.523535047436406,-8.701864585343227
297.1,-8.149674067748355,-8.149674067748355,0.9235599424018119,-9.073234010150168,0.5449991782215375,-8.694673245969893
297.2,-8.121018597589906,-8.121018597589906,0.9453328894702249,-9.06635148706013,0.5662143190095861,-8.687232916599491
297.3,-8.09236312743144,-8.09236312743144,0.9663867797359376,-9.058749907167378,0.5871631408086082,-8.679526268240048
297.4,-8.06370765727299,-8.06370765727299,0.9866997339765736,-9.050407391249564,0.6078282172562642,-8.671535874529255
297.5,-8.035052187114525,-8.035052187114525,1.0062504391378044,-9.04130262625233,0.6281920361209518,-8.663244223235477
297.6,-8.041557100205267,-8.041557100205267,1.0250181715207272,-9.066575271725995,0.6482370113846714,-8.689794111589938
297.7,-8.061803414816195,-8.061803414816195,1.0429828195147846,-9.10478623433098,0.6679454959073133,-8.729748910723508
297.8,-8.082049729427135,-8.082049729427135,1.060124905850814,-9.14217463527795,0.6872997946707173,-8.769349524097853
297.9,-8.102296044038063,-8.102296044038063,1.0764256093491789,-9.178721653387242,0.7062821785995027,-8.808578222637566
298.0,-8.122542358649003,-8.122542358649003,1.0918667861383464,-9.21440914478735,0.7248748989542763,-8.84741725760328
298.1,-8.142788673259941,-8.142788673259941,1.106430990319705,-9.249219663579646,0.7430602022914347,-8.885848875551376
298.2,-8.163034987870871,-8.163034987870871,1.1201014940548735,-9.283136481925744,0.7608203459823614,-8.923855333853233
298.3,-8.18328130248181,-8.18328130248181,1.1328623070522459,-9.316143609534056,0.7781376142833872,-8.961418916765197
298.4,-8.203527617092737,-8.203527617092737,1.1446981954300186,-9.348225812522756,0.7949943349464473,-8.998521952039184
298.5,-8.223773931703677,-8.223773931703677,1.155594699933502,-9.37936863163718,0.8113728963589235,-9.0351468280626
298.6,-8.244031373268518,-8.244031373268518,1.1655381534850706,-9.40956952675359,0.8272557651997074,-9.071287138468225
298.7,-8.275404641775983,-8.275404641775983,1.1745156980457052,-9.449920339821688,0.8426255045970706,-9.118030146373053
298.8,-8.306777910283467,-8.306777910283467,1.1825153007676998,-9.489293211051166,0.857464792772478,-9.164242703055944
298.9,-8.338151178790932,-8.338151178790932,1.1895257694187364,-9.527676948209669,0.871756442153036,-9.209907620943968
299.0,-8.369524447298415,-8.369524447298415,1.1955367670582084,-9.565061214356623,0.8854834189338321,-9.255007866232248
299.1,-8.400897715805899,-8.400897715805899,1.2005388259473495,-9.601436541753248,0.898628863069991,-9.29952657887589
299.2,-8.432270984313364,-8.432270984313364,1.204523360675445,-9.63679434498881,0.9111761086768688,-9.343447092990234
299.3,-8.463644252820847,-8.463644252820847,1.20748268048513,-9.671126933305978,0.9231087048154062,-9.386752957636254
299.4,-8.495017521328313,-8.495017521328313,1.2094100007805308,-9.704427522108844,0.9344104366382908,-9.429427957966604
299.5,-8.526390789835796,-8.526390789835796,1.2102994538027854,-9.73669024363858,0.9450653468712267,-9.471456136707022
299.6,-8.55776405834328,-8.55776405834328,1.210146098458266,-9.767910156801545,0.9550577576022891,-9.512821815945568
299.7,-8.5813725419448,-8.5813725419448,1.2089459292856428,-9.790318471230442,0.964372292351045,-9.545744834295846
299.8,-8.535097961392744,-8.535097961392744,1.2066958845487572,-9.741793845941501,0.972993898387864,-9.508091859780608
299.9,-8.488823380840712,-8.488823380840712,1.2033938534431214,-9.692217234283833,0.9809078692726171,-9.469731250113329
300.0,-8.442548800288655,-8.442548800288655,1.1990386824047223,-9.641587482693378,0.9880998675807823,-9.430648667869438
300.1,-8.396274219736597,-8.396274219736597,1.1936301805106897,-9.589904400247287,0.9945559477838313,-9.390830167520429
300.2,-8.349999639184567,-8.349999639184567,1.1871691239622832,-9.53716876314685,1.0002625792496844,-9.350262218434251
300.3,-8.30372505863251,-8.30372505863251,1.1796572596415578,-9.483382318274067,1.0052066693279758,-9.308931727960486
300.4,-8.257450478080479,-8.257450478080479,1.1710973077339881,-9.428547785814466,1.009375586483886,-9.266826064564365
300.5,-8.211175897528422,-8.211175897528422,1.1614929634102704,-9.372668860938692,1.0127571834433717,-9.223933080971793
300.6,-8.164901316976364,-8.164901316976364,1.150848897561453,-9.315750214537816,1.0153398203117443,-9.180241137288109
300.7,-8.118626736424334,-8.118626736424334,1.1391707565825118,-9.257797493006846,1.017112387626752,-9.135739124051085
300.8,-8.070873181979442,-8.070873181979442,1.126465161200439,-9.197338343179881,1.0180643293065703,-9.088937511286012
300.9,-7.918957609081299,-7.918957609081299,1.1127397043438907,-9.03169731342519,1.0181856654524308,-8.93714327453373
301.0,-7.76704203618307,-7.76704203618307,1.0980029480524107,-8.86504498423548,1.0174670149650136,-8.784509051148083
301.1,-7.615126463284841,-7.615126463284841,1.0822644194242381,-8.69739088270908,1.0158996179331936,-8.631026081218035
301.2,-7.463210890386698,-7.463210890386698,1.0655346056026822,-8.52874549598938,1.0134753577532734,-8.476686248139972
301.3,-7.311295317488469,-7.311295317488469,1.0478249478020532,-8.359120265290521,1.010186782936448,-8.321482100424916
301.4,-7.159379744590326,-7.159379744590326,1.0291478343751221,-8.188527578965449,1.0060271285619544,-8.16540687315228
301.5,-7.007464171692097,-7.007464171692097,1.0095165929250833,-8.01698076461718,1.0009903373331346,-8.008454509025231
301.6,-6.855548598793868,-6.855548598793868,0.9889454814659895,-7.844494080259857,0.9950710801935039,-7.850619678987371
301.7,-6.703633025895725,-6.703633025895725,0.967449678636624,-7.671082704532349,0.988264776459872,-7.691897802355596
301.8,-6.5517174529974955,-6.5517174529974955,0.9450452729737745,-7.49676272597127,0.9805676134295953,-7.532285066427091
301.9,-6.3998018800993535,-6.3998018800993535,0.9217492512518562,-7.321551131351209,0.9719765654191626,-7.371778445518516
302.0,-6.379947685064088,-6.379947685064088,0.8975794858968326,-7.27752717096092,0.9624894121915242,-7.342437097255612
302.1,-6.4069770686197645,-6.4069770686197645,0.8725547214833544,-7.279531790103119,0.9521047567298764,-7.359081825349641
302.2,-6.434006452175427,-6.434006452175427,0.8466945603250264,-7.280701012500454,0.940822042315991,-7.3748284944914175
302.3,-6.461035835731105,-6.461035835731105,0.8200194471686739,-7.2810552828997785,0.9286415688716545,-7.389677404602759
302.4,-6.488065219286767,-6.488065219286767,0.7925506530044518,-7.280615872291219,0.915564508522333,-7.403629727809101
302.5,-6.515094602842444,-6.515094602842444,0.7643102580045887,-7.279404860847032,0.9015929203428166,-7.41668752318526
302.6,-6.5421239863981215,-6.5421239863981215,0.7353211336045077,-7.277445120002629,0.8867297642453156,-7.428853750643437
302.7,-6.569153369953784,-6.569153369953784,0.7056069237409934,-7.2747602936947775,0.8709789139712718,-7.440132283925056
302.8,-6.596182753509462,-6.596182753509462,0.6751920252630034,-7.271374778772465,0.854345169149035,-7.450527922658496
302.9,-6.623212137065123,-6.623212137065123,0.6441015675316232,-7.267313704596747,0.8368342663804992,-7.460046403445623
303.0,-6.650241520620801,-6.650241520620801,0.6123613912265666,-7.262602911847368,0.8184528893208292,-7.46869440994163
303.1,-6.702786320390861,-6.702786320390861,0.5799980263774932,-7.282784346768354,0.7992086777165175,-7.501994998107379
303.2,-6.824668552327051,-6.824668552327051,0.547038669639286,-7.371707221966337,0.7791102353681887,-7.603778787695239
303.3,-6.94655078426331,-6.94655078426331,0.5135111608312748,-7.460061945094584,0.7581671369858283,-7.704717921249138
303.4,-7.068433016199499,-7.068433016199499,0.4794439587612166,-7.547876974960716,0.7363899339054372,-7.804822950104937
303.5,-7.190315248135758,-7.190315248135758,0.4448661163556596,-7.635181364491418,0.713790158637506,-7.904105406773264
303.6,-7.312197480072017,-7.312197480072017,0.409807255119099,-7.722004735191116,0.6903803282191664,-8.002577808291184
303.7,-7.434079712008207,-7.434079712008207,0.37429753894510714,-7.808377250953314,0.6661739463433971,-8.100253658351605
303.8,-7.555961943944466,-7.555961943944466,0.33836764730336455,-7.89432959124783,0.6411855042402466,-8.197147448184712
303.9,-7.677844175880656,-7.677844175880656,0.30204874782724145,-7.979892923707897,0.6154304802866772,-8.293274656167334
304.0,-7.799726407816915,-7.799726407816915,0.265372468327283,-8.065098876144198,0.5889253383233339,-8.38865174614025
304.1,-7.921608639753174,-7.921608639753174,0.22837086825662453,-8.149979508009798,0.5616875246582891,-8.483296164411463
304.2,-8.043490871689363,-8.043490871689363,0.19107640965501702,-8.234567281344379,0.5337354637396233,-8.577226335428985
304.3,-8.080839639335972,-8.080839639335972,0.15352192759876726,-8.234361566934739,0.5050885524805498,-8.585928191816521
304.4,-8.062300834246233,-8.062300834246233,0.11574060018449622,-8.17804143443073,0.47576715322269053,-8.538067987468924
304.5,-8.043762029156484,-8.043762029156484,0.07776591807519168,-8.121527947231677,0.4457925853250539,-8.489554614481538
304.6,-8.025223224066735,-8.025223224066735,0.03963165363757443,-8.06485487770431,0.4151871153682487,-8.440410339434983
304.7,-8.006684418976995,-8.006684418976995,0.0013718297003121882,-8.008056248677308,0.38397394596549317,-8.390658364942489
304.8,-7.988145613887246,-7.988145613887246,-0.03697931203689726,-7.951166301850349,0.35217720317404305,-8.340322817061288
304.9,-7.969606808797508,-7.969606808797508,-0.07538734291289803,-7.89421946588461,0.31982192250276376,-8.289428731300271
305.0,-7.951068003707759,-7.951068003707759,-0.11381767950239978,-7.837250324205359,0.2869340335137053,-8.238002037221465
305.1,-7.932529198618009,-7.932529198618009,-0.15223561606975625,-7.780293582548253,0.25354034301770495,-8.186069541635714
305.2,-7.9139903935282705,-7.9139903935282705,-0.19060635724753813,-7.7233840362807324,0.21966851686623673,-8.133658910394507
305.3,-7.895451588438521,-7.895451588438521,-0.22889505090790815,-7.666556537530613,0.1853470603439413,-8.080798648782462
305.4,-7.876912783348782,-7.876912783348782,-0.26706682119450764,-7.6098459621542744,0.15060529716851145,-8.027518080517293
305.5,-7.8856990556660085,-7.8856990556660085,-0.30508680168229724,-7.580612253983711,0.11547334710686027,-8.001172402772868
305.6,-7.904337226640168,-7.904337226640168,-0.34292016863256186,-7.561417058007606,0.07998210221877003,-7.984319328858938
305.7,-7.922975397614317,-7.922975397614317,-0.38053217431009023,-7.542443223304226,0.044163201741496405,-7.967138599355813
305.8,-7.941613568588475,-7.941613568588475,-0.41788818032937375,-7.523725388259101,0.008049005631088457,-7.9496625742195635
305.9,-7.960251739562624,-7.960251739562624,-0.4549536909965378,-7.505298048566086,-0.0283274332215305,-7.931924306341093
306.0,-7.978889910536783,-7.978889910536783,-0.4916943866136215,-7.487195523923162,-0.0649323980793918,-7.913957512457392
306.1,-7.997528081510943,-7.997528081510943,-0.5280761567117591,-7.469451924799184,-0.10173153873061472,-7.895796542780328
306.2,-8.01616625248509,-8.01616625248509,-0.5640651331797883,-7.452101119305302,-0.1386899031169712,-7.87747634936812
306.3,-8.034804423459251,-8.034804423459251,-0.5996277232548177,-7.435176700204433,-0.1757719701927578,-7.859032453266494
306.4,-8.053442594433399,-8.053442594433399,-0.6347306423413268,-7.418711952092072,-0.21294168398461505,-7.8405009104487835
306.5,-8.07208076540756,-8.07208076540756,-0.6693409466254494,-7.40273981878211,-0.25016248882072417,-7.821918276586835
306.6,-8.090718936381718,-8.090718936381718,-0.7034260654512025,-7.387292870930516,-0.2873973656956219,-7.803321570686096
306.7,-8.111036316260893,-8.111036316260893,-0.7369538334255694,-7.374082482835324,-0.32460886973472103,-7.786427446526172
306.8,-8.132207230681546,-8.132207230681546,-0.7698925222195281,-7.3623147084620175,-0.3617591687204986,-7.770448061961048
306.9,-8.153378145102188,-8.153378145102188,-0.8022108720323294,-7.3511672730698585,-0.3988100826402277,-7.75456806246196
307.0,-8.174549059522842,-8.174549059522842,-0.8338781226865861,-7.340670936836256,-0.4357231242130875,-7.738825935309755
307.1,-8.195719973943495,-8.195719973943495,-0.864864044322012,-7.3308559296214835,-0.4724595403524831,-7.723260433591012
307.2,-8.216890888364137,-8.216890888364137,-0.8951389676559764,-7.321751920708161,-0.5089803545174575,-7.70791053384668
307.3,-8.238061802784792,-8.238061802784792,-0.9246738137793904,-7.313387989005401,-0.5452464099051795,-7.692815392879612
307.4,-8.259232717205434,-8.259232717205434,-0.9534401234568273,-7.305792593748606,-0.5812184134346474,-7.678014303770786
307.5,-8.280403631626088,-8.280403631626088,-0.9814100859002037,-7.298993545725884,-0.6168569804699686,-7.663546651156119
307.6,-8.30157454604674,-8.30157454604674,-1.0085565669857999,-7.293017979060941,-0.6521226802298503,-7.64945186581689
307.7,-8.322745460467383,-8.322745460467383,-1.0348531368848826,-7.287892323582501,-0.6869760818282865,-7.635769378639096
307.8,-8.343916374888037,-8.343916374888037,-1.0602740970787188,-7.283642277809318,-0.72137780088984,-7.622538573998197
307.9,-8.40132973189271,-8.40132973189271,-1.0847945067293094,-7.316535225163401,-0.755288546681409,-7.646041185211302
308.0,-8.517376150460162,-8.517376150460162,-1.1083902083777668,-7.408985942082396,-0.7886691697009296,-7.728706980759233
308.1,-8.633422569027616,-8.633422569027616,-1.1310378529428577,-7.502384716084758,-0.8214807096621114,-7.811941859365504
308.2,-8.749468987595002,-8.749468987595002,-1.1527149239928889,-7.596754063602113,-0.8536844438130312,-7.8957845437819705
308.3,-8.865515406162453,-8.865515406162453,-1.1733997612647762,-7.692115644897677,-0.8852419355252177,-7.980273470637235
308.4,-8.981561824729841,-8.981561824729841,-1.1930715834048438,-7.788490241324997,-0.9161150830887677,-8.065446741641074
308.5,-9.097608243297293,-9.097608243297293,-1.2117105099066288,-7.885897733390664,-0.9462661686480304,-8.151342074649262
308.6,-9.213654661864744,-9.213654661864744,-1.22929758222172,-7.984357079643024,-0.9756579072114832,-8.237996754653262
308.7,-9.329701080432132,-9.329701080432132,-1.2458147840204483,-8.083886296411684,-1.0042534956686142,-8.325447584763518
308.8,-9.445747498999584,-9.445747498999584,-1.2612450605800527,-8.184502438419532,-1.0320166617459199,-8.413730837253663
308.9,-9.56179391756697,-9.56179391756697,-1.2755723372787797,-8.28622158028819,-1.0589117128335086,-8.502882204733462
309.0,-9.677840336134423,-9.677840336134423,-1.2887815371752405,-8.389058798959184,-1.0849035846133055,-8.592936751521117
309.1,-9.793886754701875,-9.793886754701875,-1.3008585976532205,-8.493028157048654,-1.1099578894194475,-8.683928865282427
309.2,-9.784884300770814,-9.784884300770814,-1.3117904861130563,-8.473093814657759,-1.1340409642611649,-8.650843336509649
309.3,-9.75995115620576,-9.75995115620576,-1.3215652146916084,-8.438385941514152,-1.1571199184382612,-8.6028312377675
309.4,-9.735018011640722,-9.735018011640722,-1.3301718539938179,-8.404846157646904,-1.179162680679227,-8.555855330961496
309.5,-9.71008486707567,-9.71008486707567,-1.3376005458197961,-8.372484321255873,-1.2001380457320485,-8.509946821343622
309.6,-9.685151722510618,-9.685151722510618,-1.3438425148723865,-8.341309207638231,-1.220015720337908,-8.46513600217271
309.7,-9.660218577945578,-9.660218577945578,-1.3488900794311405,-8.311328498514438,-1.238766368518224,-8.421452209427354
309.8,-9.635285433380526,-9.635285433380526,-1.352736660979675,-8.282548772400851,-1.2563616561058197,-8.378923777274705
309.9,-9.610352288815488,-9.610352288815488,-1.3553767927744125,-8.254975496041075,-1.272774294451465,-8.337577994364022
310.0,-9.585419144250436,-9.585419144250436,-1.3568061273437593,-8.228613016906676,-1.2879780832376035,-8.297441061012831
310.1,-9.560485999685381,-9.560485999685381,-1.3570214429078429,-8.203464556777538,-1.3019479523317345,-8.258538047353646
310.2,-9.535552855120343,-9.535552855120343,-1.3560206487100104,-8.179532206410332,-1.3146600026126969,-8.220892852507646
310.3,-9.510619710555291,-9.510619710555291,-1.3538027892523758,-8.156816921302916,-1.3260915457039806,-8.184528164851312
310.4,-9.494640615337039,-9.494640615337039,-1.350368047428809,-8.14427256790823,-1.3362211425491681,-8.15841947278787
310.5,-9.521464981447124,-9.521464981447124,-1.3457177465498664,-8.175747234897258,-1.345028640765693,-8.17643634068143
310.6,-9.54828934755721,-9.54828934755721,-1.339854351255283,-8.208434996301927,-1.3524952107142978,-8.195794136842913
310.7,-9.57511371366728,-9.57511371366728,-1.3327814673107659,-8.242332246356515,-1.358603380222854,-8.216510333444425
310.8,-9.601938079777366,-9.601938079777366,-1.3245038402869693,-8.277434239490397,-1.363337067904607,-8.238601011872758
310.9,-9.628762445887437,-9.628762445887437,-1.315027353119655,-8.313735092767782,-1.3666816150123875,-8.26208083087505
311.0,-9.655586811997523,-9.655586811997523,-1.3043590225511856,-8.351227789446337,-1.3686238157719344,-8.286962996225588
311.1,-9.682411178107609,-9.682411178107609,-1.2925069944546443,-8.389904183652964,-1.369151946139155,-8.313259231968454
311.2,-9.70923554421768,-9.70923554421768,-1.2794805380430068,-8.429755006174673,-1.368255790927928,-8.340979753289751
311.3,-9.736059910327766,-9.736059910327766,-1.2652900389669355,-8.470769871360831,-1.3659266692569387,-8.370133241070828
311.4,-9.762884276437836,-9.762884276437836,-1.249946991305912,-8.512937285131924,-1.3621574582659997,-8.400726818171837
311.5,-9.789708642547922,-9.789708642547922,-1.233463988458554,-8.556244654089367,-1.356942615054367,-8.432766027493555
311.6,-9.816533008658007,-9.816533008658007,-1.2158547129390986,-8.60067829571891,-1.3502781967957067,-8.466254811862301
311.7,-9.832805150410216,-9.832805150410216,-1.1971339250881632,-8.635671225322053,-1.3421618789865923,-8.490643271423624
311.8,-9.815105363111519,-9.815105363111519,-1.177317450707019,-8.6377879124045,-1.3325929717877234,-8.482512391323795
311.9,-9.797405575812832,-9.797405575812832,-1.1564221676257218,-8.64098340818711,-1.3215724344194357,-8.475833141393396
312.0,-9.779705788514134,-9.779705788514134,-1.1344659912165573,-8.645239797297577,-1.3091028875755428,-8.47060290093859
312.1,-9.762006001215436,-9.762006001215436,-1.1114678588653506,-8.650538142350086,-1.2951886238220682,-8.466817377393369
312.2,-9.744306213916747,-9.744306213916747,-1.0874477134142748,-8.656858500502473,-1.2798356159500373,-8.46447059796671
312.3,-9.72660642661805,-9.72660642661805,-1.062426485590871,-8.664179941027179,-1.263051523254147,-8.463554903363903
312.4,-9.708906639319363,-9.708906639319363,-1.0364260754390457,-8.672480563880317,-1.244845695711862,-8.4640609436075
