event_age_ka,event_index,event_type,event_label,event_class,event_class_label,catalogue_id,catalogue_label,catalogue_short_label,source
223.7,27,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
231.0,28,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
240.7,29,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
243.9,30,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
247.9,31,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
251.5,32,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
254.9,33,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
264.1,34,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
267.7,35,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
278.1,36,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
289.8,37,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
295.9,38,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
299.1,39,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
304.2,40,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
314.9,41,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
316.2,42,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
318.8,43,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
340.2,44,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
347.2,45,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
353.2,46,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
356.7,47,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
368.8,48,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
370.9,49,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
383.6,50,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
395.9,51,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
413.8,52,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
415.6,53,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
422.3,54,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
430.2,55,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
432.6,56,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
435.0,57,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
444.7,58,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
449.4,59,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
458.0,60,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
465.1,61,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
490.1,62,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
492.9,63,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
495.6,64,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
502.7,65,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
519.2,66,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
535.1,67,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
538.3,68,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
547.3,69,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
568.3,70,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
575.6,71,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
580.7,72,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
583.7,73,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
600.4,74,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
611.1,75,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
625.5,76,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
633.5,77,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
